time	base_x	base_y	base_z	l_foot_x	l_foot_y	l_foot_z	r_foot_x	r_foot_y	r_foot_z	l_hip_x	l_hip_y	l_hip_z	r_hip_x	r_hip_y	r_hip_z	abs_x	abs_y	abs_z	head_x	head_y	head_z
1916160000.00000	        0.10472	       -0.00151	       -0.13484	        0.45382	       -0.02029	       -0.21699	        0.45960	       -0.02197	       -0.36779	        0.46977	        0.32037	       -0.21756	        0.48182	        0.33100	       -0.40133	        0.44749	        0.48223	       -0.28792	        0.45435	        0.73085	       -0.29354
1916177000.00000	        0.10470	       -0.00148	       -0.13483	        0.45377	       -0.02020	       -0.21701	        0.45956	       -0.02193	       -0.36781	        0.46969	        0.32042	       -0.21755	        0.48173	        0.33105	       -0.40133	        0.44744	        0.48216	       -0.28791	        0.45435	        0.73083	       -0.29357
1916177000.00000	        0.10470	       -0.00148	       -0.13483	        0.45377	       -0.02020	       -0.21701	        0.45956	       -0.02193	       -0.36781	        0.46969	        0.32042	       -0.21755	        0.48173	        0.33105	       -0.40133	        0.44744	        0.48216	       -0.28791	        0.45435	        0.73083	       -0.29357
1916202000.00000	        0.10472	       -0.00153	       -0.13547	        0.45384	       -0.02031	       -0.21699	        0.45958	       -0.02197	       -0.36779	        0.46973	        0.32038	       -0.21755	        0.48173	        0.33103	       -0.40131	        0.44745	        0.48227	       -0.28792	        0.45433	        0.73083	       -0.29356
1916202000.00000	        0.10472	       -0.00153	       -0.13547	        0.45384	       -0.02031	       -0.21699	        0.45958	       -0.02197	       -0.36779	        0.46973	        0.32038	       -0.21755	        0.48173	        0.33103	       -0.40131	        0.44745	        0.48227	       -0.28792	        0.45433	        0.73083	       -0.29356
1916227000.00000	        0.10473	       -0.00155	       -0.13483	        0.45382	       -0.02029	       -0.21700	        0.45958	       -0.02197	       -0.36780	        0.46968	        0.32043	       -0.21755	        0.48170	        0.33113	       -0.40132	        0.44750	        0.48218	       -0.28790	        0.45434	        0.73086	       -0.29355
1916227000.00000	        0.10473	       -0.00155	       -0.13483	        0.45382	       -0.02029	       -0.21700	        0.45958	       -0.02197	       -0.36780	        0.46968	        0.32043	       -0.21755	        0.48170	        0.33113	       -0.40132	        0.44750	        0.48218	       -0.28790	        0.45434	        0.73086	       -0.29355
1916235000.00000	        0.10473	       -0.00152	       -0.13484	        0.45393	       -0.02020	       -0.21705	        0.45961	       -0.02199	       -0.36778	        0.46968	        0.32041	       -0.21755	        0.48168	        0.33109	       -0.40132	        0.44753	        0.48229	       -0.28791	        0.45433	        0.73086	       -0.29354
1916235000.00000	        0.10473	       -0.00152	       -0.13484	        0.45393	       -0.02020	       -0.21705	        0.45961	       -0.02199	       -0.36778	        0.46968	        0.32041	       -0.21755	        0.48168	        0.33109	       -0.40132	        0.44753	        0.48229	       -0.28791	        0.45433	        0.73086	       -0.29354
1916235000.00000	        0.10473	       -0.00152	       -0.13484	        0.45393	       -0.02020	       -0.21705	        0.45961	       -0.02199	       -0.36778	        0.46968	        0.32041	       -0.21755	        0.48168	        0.33109	       -0.40132	        0.44753	        0.48229	       -0.28791	        0.45433	        0.73086	       -0.29354
1916270000.00000	        0.10470	       -0.00153	       -0.13548	        0.45422	       -0.02014	       -0.21690	        0.45961	       -0.02200	       -0.36779	        0.46970	        0.32039	       -0.21755	        0.48180	        0.33102	       -0.40130	        0.44751	        0.48211	       -0.28789	        0.45437	        0.73083	       -0.29354
1916270000.00000	        0.10470	       -0.00153	       -0.13548	        0.45422	       -0.02014	       -0.21690	        0.45961	       -0.02200	       -0.36779	        0.46970	        0.32039	       -0.21755	        0.48180	        0.33102	       -0.40130	        0.44751	        0.48211	       -0.28789	        0.45437	        0.73083	       -0.29354
1916295000.00000	        0.10472	       -0.00152	       -0.13548	        0.45377	       -0.02019	       -0.21701	        0.45957	       -0.02195	       -0.36778	        0.46969	        0.32040	       -0.21754	        0.48174	        0.33104	       -0.40134	        0.44745	        0.48225	       -0.28793	        0.45430	        0.73090	       -0.29353
1916295000.00000	        0.10472	       -0.00152	       -0.13548	        0.45377	       -0.02019	       -0.21701	        0.45957	       -0.02195	       -0.36778	        0.46969	        0.32040	       -0.21754	        0.48174	        0.33104	       -0.40134	        0.44745	        0.48225	       -0.28793	        0.45430	        0.73090	       -0.29353
1916319000.00000	        0.10472	       -0.00149	       -0.13484	        0.45382	       -0.02025	       -0.21702	        0.45951	       -0.02185	       -0.36778	        0.46967	        0.32043	       -0.21756	        0.48184	        0.33100	       -0.40134	        0.44744	        0.48221	       -0.28789	        0.45434	        0.73085	       -0.29354
1916319000.00000	        0.10472	       -0.00149	       -0.13484	        0.45382	       -0.02025	       -0.21702	        0.45951	       -0.02185	       -0.36778	        0.46967	        0.32043	       -0.21756	        0.48184	        0.33100	       -0.40134	        0.44744	        0.48221	       -0.28789	        0.45434	        0.73085	       -0.29354
1916319000.00000	        0.10472	       -0.00149	       -0.13484	        0.45382	       -0.02025	       -0.21702	        0.45951	       -0.02185	       -0.36778	        0.46967	        0.32043	       -0.21756	        0.48184	        0.33100	       -0.40134	        0.44744	        0.48221	       -0.28789	        0.45434	        0.73085	       -0.29354
1916335000.00000	        0.10473	       -0.00155	       -0.13484	        0.45388	       -0.02022	       -0.21703	        0.45959	       -0.02197	       -0.36779	        0.46971	        0.32039	       -0.21755	        0.48173	        0.33105	       -0.40134	        0.44750	        0.48215	       -0.28792	        0.45436	        0.73084	       -0.29357
1916335000.00000	        0.10473	       -0.00155	       -0.13484	        0.45388	       -0.02022	       -0.21703	        0.45959	       -0.02197	       -0.36779	        0.46971	        0.32039	       -0.21755	        0.48173	        0.33105	       -0.40134	        0.44750	        0.48215	       -0.28792	        0.45436	        0.73084	       -0.29357
1916360000.00000	        0.10473	       -0.00152	       -0.13483	        0.45380	       -0.02024	       -0.21703	        0.45961	       -0.02196	       -0.36780	        0.46971	        0.32040	       -0.21757	        0.48177	        0.33101	       -0.40136	        0.44751	        0.48225	       -0.28793	        0.45435	        0.73082	       -0.29357
1916360000.00000	        0.10473	       -0.00152	       -0.13483	        0.45380	       -0.02024	       -0.21703	        0.45961	       -0.02196	       -0.36780	        0.46971	        0.32040	       -0.21757	        0.48177	        0.33101	       -0.40136	        0.44751	        0.48225	       -0.28793	        0.45435	        0.73082	       -0.29357
1916384000.00000	        0.10473	       -0.00152	       -0.13484	        0.45377	       -0.02022	       -0.21701	        0.45954	       -0.02191	       -0.36778	        0.46970	        0.32041	       -0.21757	        0.48178	        0.33101	       -0.40136	        0.44753	        0.48220	       -0.28792	        0.45435	        0.73084	       -0.29358
1916384000.00000	        0.10473	       -0.00152	       -0.13484	        0.45377	       -0.02022	       -0.21701	        0.45954	       -0.02191	       -0.36778	        0.46970	        0.32041	       -0.21757	        0.48178	        0.33101	       -0.40136	        0.44753	        0.48220	       -0.28792	        0.45435	        0.73084	       -0.29358
1916393000.00000	        0.10472	       -0.00151	       -0.13484	        0.45380	       -0.02019	       -0.21704	        0.45959	       -0.02197	       -0.36779	        0.46972	        0.32038	       -0.21757	        0.48169	        0.33106	       -0.40133	        0.44755	        0.48225	       -0.28795	        0.45436	        0.73084	       -0.29359
1916393000.00000	        0.10472	       -0.00151	       -0.13484	        0.45380	       -0.02019	       -0.21704	        0.45959	       -0.02197	       -0.36779	        0.46972	        0.32038	       -0.21757	        0.48169	        0.33106	       -0.40133	        0.44755	        0.48225	       -0.28795	        0.45436	        0.73084	       -0.29359
