time	base_x	base_y	base_z	l_foot_x	l_foot_y	l_foot_z	r_foot_x	r_foot_y	r_foot_z	l_hip_x	l_hip_y	l_hip_z	r_hip_x	r_hip_y	r_hip_z	abs_x	abs_y	abs_z	head_x	head_y	head_z
3103746000.00000	        0.10059	        0.00016	       -0.13314	        0.45162	       -0.02125	       -0.21557	        0.46183	       -0.02179	       -0.36773	        0.47461	        0.32115	       -0.21663	        0.48854	        0.33144	       -0.40011	        0.45766	        0.48292	       -0.28712	        0.47390	        0.73278	       -0.29316
3103746000.00000	        0.10059	        0.00016	       -0.13314	        0.45162	       -0.02125	       -0.21557	        0.46183	       -0.02179	       -0.36773	        0.47461	        0.32115	       -0.21663	        0.48854	        0.33144	       -0.40011	        0.45766	        0.48292	       -0.28712	        0.47390	        0.73278	       -0.29316
3103763000.00000	        0.10060	        0.00013	       -0.13314	        0.45164	       -0.02124	       -0.21558	        0.46183	       -0.02180	       -0.36773	        0.47464	        0.32110	       -0.21666	        0.48846	        0.33150	       -0.40012	        0.45789	        0.48318	       -0.28715	        0.47384	        0.73278	       -0.29323
3103763000.00000	        0.10060	        0.00013	       -0.13314	        0.45164	       -0.02124	       -0.21558	        0.46183	       -0.02180	       -0.36773	        0.47464	        0.32110	       -0.21666	        0.48846	        0.33150	       -0.40012	        0.45789	        0.48318	       -0.28715	        0.47384	        0.73278	       -0.29323
3103798000.00000	        0.10057	        0.00016	       -0.13316	        0.45164	       -0.02127	       -0.21558	        0.46181	       -0.02178	       -0.36773	        0.47439	        0.32140	       -0.21664	        0.48848	        0.33141	       -0.40020	        0.45775	        0.48315	       -0.28718	        0.47374	        0.73276	       -0.29321
3103798000.00000	        0.10057	        0.00016	       -0.13316	        0.45164	       -0.02127	       -0.21558	        0.46181	       -0.02178	       -0.36773	        0.47439	        0.32140	       -0.21664	        0.48848	        0.33141	       -0.40020	        0.45775	        0.48315	       -0.28718	        0.47374	        0.73276	       -0.29321
3103824000.00000	        0.10057	        0.00017	       -0.13315	        0.45160	       -0.02122	       -0.21555	        0.46181	       -0.02177	       -0.36773	        0.47438	        0.32138	       -0.21665	        0.48855	        0.33136	       -0.40026	        0.45774	        0.48312	       -0.28722	        0.47360	        0.73277	       -0.29327
3103824000.00000	        0.10057	        0.00017	       -0.13315	        0.45160	       -0.02122	       -0.21555	        0.46181	       -0.02177	       -0.36773	        0.47438	        0.32138	       -0.21665	        0.48855	        0.33136	       -0.40026	        0.45774	        0.48312	       -0.28722	        0.47360	        0.73277	       -0.29327
3103848000.00000	        0.10056	        0.00018	       -0.13315	        0.45163	       -0.02122	       -0.21557	        0.46180	       -0.02177	       -0.36773	        0.47430	        0.32130	       -0.21668	        0.48844	        0.33145	       -0.40019	        0.45755	        0.48303	       -0.28724	        0.47365	        0.73267	       -0.29331
3103848000.00000	        0.10056	        0.00018	       -0.13315	        0.45163	       -0.02122	       -0.21557	        0.46180	       -0.02177	       -0.36773	        0.47430	        0.32130	       -0.21668	        0.48844	        0.33145	       -0.40019	        0.45755	        0.48303	       -0.28724	        0.47365	        0.73267	       -0.29331
3103848000.00000	        0.10056	        0.00018	       -0.13315	        0.45163	       -0.02122	       -0.21557	        0.46180	       -0.02177	       -0.36773	        0.47430	        0.32130	       -0.21668	        0.48844	        0.33145	       -0.40019	        0.45755	        0.48303	       -0.28724	        0.47365	        0.73267	       -0.29331
3103864000.00000	        0.10059	        0.00016	       -0.13314	        0.45159	       -0.02124	       -0.21557	        0.46177	       -0.02173	       -0.36774	        0.47426	        0.32142	       -0.21665	        0.48853	        0.33131	       -0.40026	        0.45768	        0.48319	       -0.28721	        0.47354	        0.73268	       -0.29330
3103864000.00000	        0.10059	        0.00016	       -0.13314	        0.45159	       -0.02124	       -0.21557	        0.46177	       -0.02173	       -0.36774	        0.47426	        0.32142	       -0.21665	        0.48853	        0.33131	       -0.40026	        0.45768	        0.48319	       -0.28721	        0.47354	        0.73268	       -0.29330
3103889000.00000	        0.10059	        0.00015	       -0.13314	        0.45162	       -0.02127	       -0.21557	        0.46180	       -0.02175	       -0.36772	        0.47427	        0.32138	       -0.21666	        0.48849	        0.33132	       -0.40025	        0.45758	        0.48303	       -0.28720	        0.47346	        0.73266	       -0.29332
3103889000.00000	        0.10059	        0.00015	       -0.13314	        0.45162	       -0.02127	       -0.21557	        0.46180	       -0.02175	       -0.36772	        0.47427	        0.32138	       -0.21666	        0.48849	        0.33132	       -0.40025	        0.45758	        0.48303	       -0.28720	        0.47346	        0.73266	       -0.29332
3103914000.00000	        0.10057	        0.00016	       -0.13315	        0.45165	       -0.02123	       -0.21557	        0.46181	       -0.02178	       -0.36773	        0.47425	        0.32137	       -0.21664	        0.48837	        0.33141	       -0.40017	        0.45746	        0.48306	       -0.28719	        0.47308	        0.73282	       -0.29329
3103914000.00000	        0.10057	        0.00016	       -0.13315	        0.45165	       -0.02123	       -0.21557	        0.46181	       -0.02178	       -0.36773	        0.47425	        0.32137	       -0.21664	        0.48837	        0.33141	       -0.40017	        0.45746	        0.48306	       -0.28719	        0.47308	        0.73282	       -0.29329
3103938000.00000	        0.10058	        0.00017	       -0.13314	        0.45169	       -0.02133	       -0.21556	        0.46180	       -0.02174	       -0.36773	        0.47428	        0.32131	       -0.21663	        0.48843	        0.33133	       -0.40022	        0.45739	        0.48308	       -0.28721	        0.47301	        0.73283	       -0.29329
3103938000.00000	        0.10058	        0.00017	       -0.13314	        0.45169	       -0.02133	       -0.21556	        0.46180	       -0.02174	       -0.36773	        0.47428	        0.32131	       -0.21663	        0.48843	        0.33133	       -0.40022	        0.45739	        0.48308	       -0.28721	        0.47301	        0.73283	       -0.29329
3103938000.00000	        0.10058	        0.00017	       -0.13314	        0.45169	       -0.02133	       -0.21556	        0.46180	       -0.02174	       -0.36773	        0.47428	        0.32131	       -0.21663	        0.48843	        0.33133	       -0.40022	        0.45739	        0.48308	       -0.28721	        0.47301	        0.73283	       -0.29329
3103962000.00000	        0.10055	        0.00018	       -0.13317	        0.45168	       -0.02118	       -0.21559	        0.46184	       -0.02182	       -0.36773	        0.47421	        0.32126	       -0.21665	        0.48840	        0.33147	       -0.40027	        0.45726	        0.48286	       -0.28729	        0.47310	        0.73269	       -0.29330
3103962000.00000	        0.10055	        0.00018	       -0.13317	        0.45168	       -0.02118	       -0.21559	        0.46184	       -0.02182	       -0.36773	        0.47421	        0.32126	       -0.21665	        0.48840	        0.33147	       -0.40027	        0.45726	        0.48286	       -0.28729	        0.47310	        0.73269	       -0.29330
3103980000.00000	        0.10056	        0.00018	       -0.13316	        0.45173	       -0.02131	       -0.21552	        0.46179	       -0.02173	       -0.36772	        0.47417	        0.32125	       -0.21664	        0.48825	        0.33135	       -0.40017	        0.45735	        0.48309	       -0.28718	        0.47299	        0.73269	       -0.29329
3103980000.00000	        0.10056	        0.00018	       -0.13316	        0.45173	       -0.02131	       -0.21552	        0.46179	       -0.02173	       -0.36772	        0.47417	        0.32125	       -0.21664	        0.48825	        0.33135	       -0.40017	        0.45735	        0.48309	       -0.28718	        0.47299	        0.73269	       -0.29329
3104005000.00000	        0.10023	        0.00015	       -0.13299	        0.45167	       -0.02125	       -0.21556	        0.46181	       -0.02178	       -0.36773	        0.47427	        0.32120	       -0.21662	        0.48838	        0.33128	       -0.40012	        0.45732	        0.48316	       -0.28716	        0.47282	        0.73275	       -0.29326
3104005000.00000	        0.10023	        0.00015	       -0.13299	        0.45167	       -0.02125	       -0.21556	        0.46181	       -0.02178	       -0.36773	        0.47427	        0.32120	       -0.21662	        0.48838	        0.33128	       -0.40012	        0.45732	        0.48316	       -0.28716	        0.47282	        0.73275	       -0.29326
3104021000.00000	        0.10059	        0.00014	       -0.13314	        0.45161	       -0.02128	       -0.21558	        0.46182	       -0.02177	       -0.36772	        0.47408	        0.32126	       -0.21663	        0.48824	        0.33133	       -0.40017	        0.45713	        0.48301	       -0.28716	        0.47271	        0.73277	       -0.29324
3104021000.00000	        0.10059	        0.00014	       -0.13314	        0.45161	       -0.02128	       -0.21558	        0.46182	       -0.02177	       -0.36772	        0.47408	        0.32126	       -0.21663	        0.48824	        0.33133	       -0.40017	        0.45713	        0.48301	       -0.28716	        0.47271	        0.73277	       -0.29324
3104046000.00000	        0.10058	        0.00016	       -0.13316	        0.45167	       -0.02127	       -0.21558	        0.46182	       -0.02179	       -0.36773	        0.47411	        0.32131	       -0.21661	        0.48822	        0.33136	       -0.40014	        0.45712	        0.48311	       -0.28716	        0.47271	        0.73266	       -0.29328
3104046000.00000	        0.10058	        0.00016	       -0.13316	        0.45167	       -0.02127	       -0.21558	        0.46182	       -0.02179	       -0.36773	        0.47411	        0.32131	       -0.21661	        0.48822	        0.33136	       -0.40014	        0.45712	        0.48311	       -0.28716	        0.47271	        0.73266	       -0.29328
3104046000.00000	        0.10058	        0.00016	       -0.13316	        0.45167	       -0.02127	       -0.21558	        0.46182	       -0.02179	       -0.36773	        0.47411	        0.32131	       -0.21661	        0.48822	        0.33136	       -0.40014	        0.45712	        0.48311	       -0.28716	        0.47271	        0.73266	       -0.29328
3104071000.00000	        0.10057	        0.00017	       -0.13315	        0.45162	       -0.02127	       -0.21558	        0.46181	       -0.02175	       -0.36772	        0.47402	        0.32134	       -0.21662	        0.48820	        0.33131	       -0.40021	        0.45713	        0.48309	       -0.28714	        0.47255	        0.73269	       -0.29321
3104071000.00000	        0.10057	        0.00017	       -0.13315	        0.45162	       -0.02127	       -0.21558	        0.46181	       -0.02175	       -0.36772	        0.47402	        0.32134	       -0.21662	        0.48820	        0.33131	       -0.40021	        0.45713	        0.48309	       -0.28714	        0.47255	        0.73269	       -0.29321
3104096000.00000	        0.10012	        0.00004	       -0.13332	        0.45167	       -0.02128	       -0.21558	        0.46177	       -0.02174	       -0.36772	        0.47400	        0.32129	       -0.21665	        0.48822	        0.33148	       -0.39997	        0.45695	        0.48291	       -0.28722	        0.47229	        0.73278	       -0.29324
3104096000.00000	        0.10012	        0.00004	       -0.13332	        0.45167	       -0.02128	       -0.21558	        0.46177	       -0.02174	       -0.36772	        0.47400	        0.32129	       -0.21665	        0.48822	        0.33148	       -0.39997	        0.45695	        0.48291	       -0.28722	        0.47229	        0.73278	       -0.29324
3104113000.00000	        0.10058	        0.00018	       -0.13313	        0.45167	       -0.02131	       -0.21559	        0.46182	       -0.02179	       -0.36773	        0.47406	        0.32124	       -0.21665	        0.48814	        0.33131	       -0.40020	        0.45717	        0.48299	       -0.28721	        0.47221	        0.73281	       -0.29322
3104113000.00000	        0.10058	        0.00018	       -0.13313	        0.45167	       -0.02131	       -0.21559	        0.46182	       -0.02179	       -0.36773	        0.47406	        0.32124	       -0.21665	        0.48814	        0.33131	       -0.40020	        0.45717	        0.48299	       -0.28721	        0.47221	        0.73281	       -0.29322
3104138000.00000	        0.10058	        0.00017	       -0.13315	        0.45162	       -0.02126	       -0.21555	        0.46182	       -0.02178	       -0.36773	        0.47392	        0.32133	       -0.21666	        0.48810	        0.33132	       -0.40018	        0.45690	        0.48303	       -0.28719	        0.47211	        0.73278	       -0.29325
3104138000.00000	        0.10058	        0.00017	       -0.13315	        0.45162	       -0.02126	       -0.21555	        0.46182	       -0.02178	       -0.36773	        0.47392	        0.32133	       -0.21666	        0.48810	        0.33132	       -0.40018	        0.45690	        0.48303	       -0.28719	        0.47211	        0.73278	       -0.29325
3104163000.00000	        0.10057	        0.00017	       -0.13316	        0.45167	       -0.02131	       -0.21559	        0.46179	       -0.02175	       -0.36772	        0.47397	        0.32124	       -0.21668	        0.48809	        0.33131	       -0.40020	        0.45691	        0.48307	       -0.28721	        0.47198	        0.73277	       -0.29331
3104163000.00000	        0.10057	        0.00017	       -0.13316	        0.45167	       -0.02131	       -0.21559	        0.46179	       -0.02175	       -0.36772	        0.47397	        0.32124	       -0.21668	        0.48809	        0.33131	       -0.40020	        0.45691	        0.48307	       -0.28721	        0.47198	        0.73277	       -0.29331
3104188000.00000	        0.10057	        0.00015	       -0.13316	        0.45168	       -0.02130	       -0.21557	        0.46179	       -0.02177	       -0.36773	        0.47380	        0.32136	       -0.21668	        0.48805	        0.33134	       -0.40021	        0.45695	        0.48304	       -0.28722	        0.47178	        0.73283	       -0.29334
3104188000.00000	        0.10057	        0.00015	       -0.13316	        0.45168	       -0.02130	       -0.21557	        0.46179	       -0.02177	       -0.36773	        0.47380	        0.32136	       -0.21668	        0.48805	        0.33134	       -0.40021	        0.45695	        0.48304	       -0.28722	        0.47178	        0.73283	       -0.29334
3104188000.00000	        0.10057	        0.00015	       -0.13316	        0.45168	       -0.02130	       -0.21557	        0.46179	       -0.02177	       -0.36773	        0.47380	        0.32136	       -0.21668	        0.48805	        0.33134	       -0.40021	        0.45695	        0.48304	       -0.28722	        0.47178	        0.73283	       -0.29334
3104196000.00000	        0.10058	        0.00016	       -0.13315	        0.45164	       -0.02125	       -0.21559	        0.46183	       -0.02181	       -0.36773	        0.47388	        0.32127	       -0.21669	        0.48805	        0.33127	       -0.40026	        0.45695	        0.48300	       -0.28722	        0.47176	        0.73284	       -0.29334
3104196000.00000	        0.10058	        0.00016	       -0.13315	        0.45164	       -0.02125	       -0.21559	        0.46183	       -0.02181	       -0.36773	        0.47388	        0.32127	       -0.21669	        0.48805	        0.33127	       -0.40026	        0.45695	        0.48300	       -0.28722	        0.47176	        0.73284	       -0.29334
3104231000.00000	        0.10022	        0.00010	       -0.13337	        0.45168	       -0.02130	       -0.21555	        0.46183	       -0.02177	       -0.36772	        0.47373	        0.32133	       -0.21669	        0.48794	        0.33129	       -0.40019	        0.45677	        0.48257	       -0.28724	        0.47164	        0.73281	       -0.29340
3104231000.00000	        0.10022	        0.00010	       -0.13337	        0.45168	       -0.02130	       -0.21555	        0.46183	       -0.02177	       -0.36772	        0.47373	        0.32133	       -0.21669	        0.48794	        0.33129	       -0.40019	        0.45677	        0.48257	       -0.28724	        0.47164	        0.73281	       -0.29340
3104257000.00000	        0.10057	        0.00017	       -0.13315	        0.45163	       -0.02128	       -0.21558	        0.46181	       -0.02178	       -0.36772	        0.47379	        0.32126	       -0.21669	        0.48797	        0.33123	       -0.40022	        0.45672	        0.48305	       -0.28726	        0.47155	        0.73278	       -0.29347
3104257000.00000	        0.10057	        0.00017	       -0.13315	        0.45163	       -0.02128	       -0.21558	        0.46181	       -0.02178	       -0.36772	        0.47379	        0.32126	       -0.21669	        0.48797	        0.33123	       -0.40022	        0.45672	        0.48305	       -0.28726	        0.47155	        0.73278	       -0.29347
3104257000.00000	        0.10057	        0.00017	       -0.13315	        0.45163	       -0.02128	       -0.21558	        0.46181	       -0.02178	       -0.36772	        0.47379	        0.32126	       -0.21669	        0.48797	        0.33123	       -0.40022	        0.45672	        0.48305	       -0.28726	        0.47155	        0.73278	       -0.29347
3104281000.00000	        0.10060	        0.00015	       -0.13313	        0.45162	       -0.02125	       -0.21557	        0.46178	       -0.02174	       -0.36772	        0.47386	        0.32116	       -0.21670	        0.48798	        0.33123	       -0.40022	        0.45671	        0.48312	       -0.28725	        0.47147	        0.73275	       -0.29348
3104281000.00000	        0.10060	        0.00015	       -0.13313	        0.45162	       -0.02125	       -0.21557	        0.46178	       -0.02174	       -0.36772	        0.47386	        0.32116	       -0.21670	        0.48798	        0.33123	       -0.40022	        0.45671	        0.48312	       -0.28725	        0.47147	        0.73275	       -0.29348
3104297000.00000	        0.10056	        0.00019	       -0.13315	        0.45173	       -0.02136	       -0.21559	        0.46183	       -0.02179	       -0.36773	        0.47370	        0.32127	       -0.21670	        0.48792	        0.33121	       -0.40021	        0.45658	        0.48297	       -0.28724	        0.47141	        0.73269	       -0.29353
3104297000.00000	        0.10056	        0.00019	       -0.13315	        0.45173	       -0.02136	       -0.21559	        0.46183	       -0.02179	       -0.36773	        0.47370	        0.32127	       -0.21670	        0.48792	        0.33121	       -0.40021	        0.45658	        0.48297	       -0.28724	        0.47141	        0.73269	       -0.29353
3104322000.00000	        0.10012	        0.00008	       -0.13331	        0.45165	       -0.02119	       -0.21558	        0.46183	       -0.02180	       -0.36773	        0.47367	        0.32127	       -0.21671	        0.48788	        0.33125	       -0.40024	        0.45663	        0.48305	       -0.28726	        0.47126	        0.73270	       -0.29353
3104322000.00000	        0.10012	        0.00008	       -0.13331	        0.45165	       -0.02119	       -0.21558	        0.46183	       -0.02180	       -0.36773	        0.47367	        0.32127	       -0.21671	        0.48788	        0.33125	       -0.40024	        0.45663	        0.48305	       -0.28726	        0.47126	        0.73270	       -0.29353
3104347000.00000	        0.10056	        0.00020	       -0.13314	        0.45171	       -0.02135	       -0.21559	        0.46180	       -0.02177	       -0.36772	        0.47368	        0.32126	       -0.21669	        0.48786	        0.33127	       -0.40023	        0.45651	        0.48295	       -0.28728	        0.47119	        0.73269	       -0.29354
3104347000.00000	        0.10056	        0.00020	       -0.13314	        0.45171	       -0.02135	       -0.21559	        0.46180	       -0.02177	       -0.36772	        0.47368	        0.32126	       -0.21669	        0.48786	        0.33127	       -0.40023	        0.45651	        0.48295	       -0.28728	        0.47119	        0.73269	       -0.29354
3104371000.00000	        0.10057	        0.00017	       -0.13316	        0.45167	       -0.02121	       -0.21559	        0.46180	       -0.02176	       -0.36773	        0.47362	        0.32126	       -0.21671	        0.48790	        0.33117	       -0.40024	        0.45638	        0.48299	       -0.28728	        0.47106	        0.73271	       -0.29357
3104371000.00000	        0.10057	        0.00017	       -0.13316	        0.45167	       -0.02121	       -0.21559	        0.46180	       -0.02176	       -0.36773	        0.47362	        0.32126	       -0.21671	        0.48790	        0.33117	       -0.40024	        0.45638	        0.48299	       -0.28728	        0.47106	        0.73271	       -0.29357
3104388000.00000	        0.10056	        0.00018	       -0.13317	        0.45173	       -0.02129	       -0.21558	        0.46185	       -0.02181	       -0.36773	        0.47366	        0.32123	       -0.21671	        0.48783	        0.33121	       -0.40025	        0.45655	        0.48286	       -0.28724	        0.47108	        0.73262	       -0.29355
3104388000.00000	        0.10056	        0.00018	       -0.13317	        0.45173	       -0.02129	       -0.21558	        0.46185	       -0.02181	       -0.36773	        0.47366	        0.32123	       -0.21671	        0.48783	        0.33121	       -0.40025	        0.45655	        0.48286	       -0.28724	        0.47108	        0.73262	       -0.29355
3104388000.00000	        0.10056	        0.00018	       -0.13317	        0.45173	       -0.02129	       -0.21558	        0.46185	       -0.02181	       -0.36773	        0.47366	        0.32123	       -0.21671	        0.48783	        0.33121	       -0.40025	        0.45655	        0.48286	       -0.28724	        0.47108	        0.73262	       -0.29355
3104414000.00000	        0.10049	        0.00015	       -0.13319	        0.45168	       -0.02125	       -0.21558	        0.46180	       -0.02176	       -0.36772	        0.47362	        0.32119	       -0.21672	        0.48774	        0.33128	       -0.40021	        0.45642	        0.48298	       -0.28727	        0.47096	        0.73266	       -0.29353
3104414000.00000	        0.10049	        0.00015	       -0.13319	        0.45168	       -0.02125	       -0.21558	        0.46180	       -0.02176	       -0.36772	        0.47362	        0.32119	       -0.21672	        0.48774	        0.33128	       -0.40021	        0.45642	        0.48298	       -0.28727	        0.47096	        0.73266	       -0.29353
3104439000.00000	        0.10060	        0.00016	       -0.13312	        0.45165	       -0.02124	       -0.21559	        0.46181	       -0.02178	       -0.36772	        0.47355	        0.32124	       -0.21672	        0.48774	        0.33125	       -0.40020	        0.45635	        0.48304	       -0.28727	        0.47095	        0.73266	       -0.29349
3104439000.00000	        0.10060	        0.00016	       -0.13312	        0.45165	       -0.02124	       -0.21559	        0.46181	       -0.02178	       -0.36772	        0.47355	        0.32124	       -0.21672	        0.48774	        0.33125	       -0.40020	        0.45635	        0.48304	       -0.28727	        0.47095	        0.73266	       -0.29349
3104463000.00000	        0.10055	        0.00021	       -0.13315	        0.45169	       -0.02130	       -0.21557	        0.46185	       -0.02182	       -0.36773	        0.47359	        0.32121	       -0.21671	        0.48778	        0.33117	       -0.40026	        0.45632	        0.48296	       -0.28729	        0.47075	        0.73267	       -0.29353
3104463000.00000	        0.10055	        0.00021	       -0.13315	        0.45169	       -0.02130	       -0.21557	        0.46185	       -0.02182	       -0.36773	        0.47359	        0.32121	       -0.21671	        0.48778	        0.33117	       -0.40026	        0.45632	        0.48296	       -0.28729	        0.47075	        0.73267	       -0.29353
3104487000.00000	        0.10054	        0.00017	       -0.13319	        0.45168	       -0.02128	       -0.21559	        0.46180	       -0.02176	       -0.36773	        0.47360	        0.32119	       -0.21670	        0.48774	        0.33123	       -0.40021	        0.45635	        0.48303	       -0.28728	        0.47072	        0.73268	       -0.29358
3104487000.00000	        0.10054	        0.00017	       -0.13319	        0.45168	       -0.02128	       -0.21559	        0.46180	       -0.02176	       -0.36773	        0.47360	        0.32119	       -0.21670	        0.48774	        0.33123	       -0.40021	        0.45635	        0.48303	       -0.28728	        0.47072	        0.73268	       -0.29358
