time	base_x	base_y	base_z	l_foot_x	l_foot_y	l_foot_z	r_foot_x	r_foot_y	r_foot_z	l_hip_x	l_hip_y	l_hip_z	r_hip_x	r_hip_y	r_hip_z	abs_x	abs_y	abs_z	head_x	head_y	head_z
3071448000.00000	        0.10059	        0.00013	       -0.13315	        0.45013	       -0.02022	       -0.21539	        0.46237	       -0.02133	       -0.37186	        0.47848	        0.32143	       -0.21642	        0.49874	        0.33237	       -0.39985	        0.46725	        0.48534	       -0.28790	        0.48764	        0.73350	       -0.29473
3071456000.00000	        0.10061	        0.00014	       -0.13313	        0.45004	       -0.02016	       -0.21537	        0.46220	       -0.02090	       -0.37071	        0.47846	        0.32142	       -0.21642	        0.49876	        0.33239	       -0.39983	        0.46710	        0.48520	       -0.28786	        0.48763	        0.73349	       -0.29477
3071456000.00000	        0.10061	        0.00014	       -0.13313	        0.45004	       -0.02016	       -0.21537	        0.46220	       -0.02090	       -0.37071	        0.47846	        0.32142	       -0.21642	        0.49876	        0.33239	       -0.39983	        0.46710	        0.48520	       -0.28786	        0.48763	        0.73349	       -0.29477
3071490000.00000	        0.10059	        0.00014	       -0.13314	        0.45014	       -0.02019	       -0.21541	        0.46229	       -0.02131	       -0.37174	        0.47843	        0.32144	       -0.21643	        0.49870	        0.33241	       -0.39986	        0.46747	        0.48464	       -0.28802	        0.48759	        0.73346	       -0.29477
3071490000.00000	        0.10059	        0.00014	       -0.13314	        0.45014	       -0.02019	       -0.21541	        0.46229	       -0.02131	       -0.37174	        0.47843	        0.32144	       -0.21643	        0.49870	        0.33241	       -0.39986	        0.46747	        0.48464	       -0.28802	        0.48759	        0.73346	       -0.29477
3071514000.00000	        0.10061	        0.00014	       -0.13312	        0.45006	       -0.02019	       -0.21537	        0.46220	       -0.02095	       -0.37068	        0.47848	        0.32141	       -0.21643	        0.49872	        0.33242	       -0.39985	        0.46707	        0.48523	       -0.28789	        0.48746	        0.73348	       -0.29479
3071514000.00000	        0.10061	        0.00014	       -0.13312	        0.45006	       -0.02019	       -0.21537	        0.46220	       -0.02095	       -0.37068	        0.47848	        0.32141	       -0.21643	        0.49872	        0.33242	       -0.39985	        0.46707	        0.48523	       -0.28789	        0.48746	        0.73348	       -0.29479
3071531000.00000	        0.10022	        0.00013	       -0.13336	        0.45010	       -0.02022	       -0.21538	        0.46221	       -0.02100	       -0.37089	        0.47845	        0.32142	       -0.21643	        0.49876	        0.33239	       -0.39987	        0.46717	        0.48526	       -0.28795	        0.48745	        0.73348	       -0.29472
3071531000.00000	        0.10022	        0.00013	       -0.13336	        0.45010	       -0.02022	       -0.21538	        0.46221	       -0.02100	       -0.37089	        0.47845	        0.32142	       -0.21643	        0.49876	        0.33239	       -0.39987	        0.46717	        0.48526	       -0.28795	        0.48745	        0.73348	       -0.29472
3071555000.00000	        0.10058	        0.00015	       -0.13315	        0.45007	       -0.02016	       -0.21538	        0.46224	       -0.02100	       -0.37093	        0.47844	        0.32142	       -0.21643	        0.49878	        0.33237	       -0.39991	        0.46670	        0.48535	       -0.28780	        0.48742	        0.73346	       -0.29475
3071555000.00000	        0.10058	        0.00015	       -0.13315	        0.45007	       -0.02016	       -0.21538	        0.46224	       -0.02100	       -0.37093	        0.47844	        0.32142	       -0.21643	        0.49878	        0.33237	       -0.39991	        0.46670	        0.48535	       -0.28780	        0.48742	        0.73346	       -0.29475
3071579000.00000	        0.10056	        0.00017	       -0.13317	        0.45003	       -0.02013	       -0.21538	        0.46221	       -0.02088	       -0.37086	        0.47836	        0.32145	       -0.21644	        0.49871	        0.33240	       -0.39988	        0.46672	        0.48521	       -0.28778	        0.48732	        0.73346	       -0.29480
3071579000.00000	        0.10056	        0.00017	       -0.13317	        0.45003	       -0.02013	       -0.21538	        0.46221	       -0.02088	       -0.37086	        0.47836	        0.32145	       -0.21644	        0.49871	        0.33240	       -0.39988	        0.46672	        0.48521	       -0.28778	        0.48732	        0.73346	       -0.29480
3071595000.00000	        0.10059	        0.00016	       -0.13313	        0.45004	       -0.02014	       -0.21537	        0.46220	       -0.02093	       -0.37083	        0.47839	        0.32141	       -0.21644	        0.49865	        0.33240	       -0.39989	        0.46715	        0.48519	       -0.28793	        0.48731	        0.73347	       -0.29480
3071595000.00000	        0.10059	        0.00016	       -0.13313	        0.45004	       -0.02014	       -0.21537	        0.46220	       -0.02093	       -0.37083	        0.47839	        0.32141	       -0.21644	        0.49865	        0.33240	       -0.39989	        0.46715	        0.48519	       -0.28793	        0.48731	        0.73347	       -0.29480
3071619000.00000	        0.10062	        0.00013	       -0.13312	        0.45006	       -0.02016	       -0.21537	        0.46224	       -0.02111	       -0.37064	        0.47842	        0.32141	       -0.21643	        0.49867	        0.33237	       -0.39986	        0.46681	        0.48508	       -0.28781	        0.48734	        0.73341	       -0.29479
3071619000.00000	        0.10062	        0.00013	       -0.13312	        0.45006	       -0.02016	       -0.21537	        0.46224	       -0.02111	       -0.37064	        0.47842	        0.32141	       -0.21643	        0.49867	        0.33237	       -0.39986	        0.46681	        0.48508	       -0.28781	        0.48734	        0.73341	       -0.29479
3071619000.00000	        0.10062	        0.00013	       -0.13312	        0.45006	       -0.02016	       -0.21537	        0.46224	       -0.02111	       -0.37064	        0.47842	        0.32141	       -0.21643	        0.49867	        0.33237	       -0.39986	        0.46681	        0.48508	       -0.28781	        0.48734	        0.73341	       -0.29479
3071635000.00000	        0.10056	        0.00012	       -0.13316	        0.45004	       -0.02018	       -0.21537	        0.46230	       -0.02132	       -0.37183	        0.47838	        0.32142	       -0.21643	        0.49883	        0.33283	       -0.39986	        0.46701	        0.48526	       -0.28796	        0.48717	        0.73345	       -0.29485
3071635000.00000	        0.10056	        0.00012	       -0.13316	        0.45004	       -0.02018	       -0.21537	        0.46230	       -0.02132	       -0.37183	        0.47838	        0.32142	       -0.21643	        0.49883	        0.33283	       -0.39986	        0.46701	        0.48526	       -0.28796	        0.48717	        0.73345	       -0.29485
3071660000.00000	        0.10059	        0.00015	       -0.13313	        0.45003	       -0.02016	       -0.21537	        0.46224	       -0.02106	       -0.37105	        0.47837	        0.32141	       -0.21646	        0.49846	        0.33255	       -0.39986	        0.46722	        0.48516	       -0.28813	        0.48716	        0.73344	       -0.29482
3071660000.00000	        0.10059	        0.00015	       -0.13313	        0.45003	       -0.02016	       -0.21537	        0.46224	       -0.02106	       -0.37105	        0.47837	        0.32141	       -0.21646	        0.49846	        0.33255	       -0.39986	        0.46722	        0.48516	       -0.28813	        0.48716	        0.73344	       -0.29482
3071684000.00000	        0.10059	        0.00015	       -0.13313	        0.45005	       -0.02019	       -0.21537	        0.46221	       -0.02093	       -0.37099	        0.47834	        0.32143	       -0.21644	        0.49853	        0.33250	       -0.39989	        0.46662	        0.48527	       -0.28784	        0.48711	        0.73344	       -0.29484
