time	base_x	base_y	base_z	l_foot_x	l_foot_y	l_foot_z	r_foot_x	r_foot_y	r_foot_z	l_hip_x	l_hip_y	l_hip_z	r_hip_x	r_hip_y	r_hip_z	abs_x	abs_y	abs_z	head_x	head_y	head_z
2848348000.00000	        0.03549	        0.00120	       -0.14656	        0.45024	       -0.02450	       -0.21822	        0.45368	       -0.02839	       -0.36622	        0.45772	        0.28329	       -0.22830	        0.46712	        0.28993	       -0.40983	        0.42149	        0.44196	       -0.29934	        0.40304	        0.68936	       -0.30599
2848348000.00000	        0.03549	        0.00120	       -0.14656	        0.45024	       -0.02450	       -0.21822	        0.45368	       -0.02839	       -0.36622	        0.45772	        0.28329	       -0.22830	        0.46712	        0.28993	       -0.40983	        0.42149	        0.44196	       -0.29934	        0.40304	        0.68936	       -0.30599
2848373000.00000	        0.03552	        0.00115	       -0.14655	        0.45059	       -0.02506	       -0.21783	        0.45379	       -0.02839	       -0.36621	        0.45776	        0.28329	       -0.22830	        0.46716	        0.28984	       -0.40979	        0.42153	        0.44206	       -0.29933	        0.40319	        0.68927	       -0.30605
2848373000.00000	        0.03552	        0.00115	       -0.14655	        0.45059	       -0.02506	       -0.21783	        0.45379	       -0.02839	       -0.36621	        0.45776	        0.28329	       -0.22830	        0.46716	        0.28984	       -0.40979	        0.42153	        0.44206	       -0.29933	        0.40319	        0.68927	       -0.30605
2848390000.00000	        0.03551	        0.00117	       -0.14655	        0.45024	       -0.02463	       -0.21843	        0.45372	       -0.02840	       -0.36623	        0.45780	        0.28332	       -0.22830	        0.46717	        0.28993	       -0.40986	        0.42157	        0.44207	       -0.29936	        0.40321	        0.68940	       -0.30603
2848390000.00000	        0.03551	        0.00117	       -0.14655	        0.45024	       -0.02463	       -0.21843	        0.45372	       -0.02840	       -0.36623	        0.45780	        0.28332	       -0.22830	        0.46717	        0.28993	       -0.40986	        0.42157	        0.44207	       -0.29936	        0.40321	        0.68940	       -0.30603
2848390000.00000	        0.03551	        0.00117	       -0.14655	        0.45024	       -0.02463	       -0.21843	        0.45372	       -0.02840	       -0.36623	        0.45780	        0.28332	       -0.22830	        0.46717	        0.28993	       -0.40986	        0.42157	        0.44207	       -0.29936	        0.40321	        0.68940	       -0.30603
2848415000.00000	        0.03549	        0.00118	       -0.14655	        0.45047	       -0.02462	       -0.21778	        0.45366	       -0.02833	       -0.36621	        0.45781	        0.28335	       -0.22833	        0.46711	        0.28995	       -0.40989	        0.42159	        0.44215	       -0.29938	        0.40318	        0.68943	       -0.30607
2848431000.00000	        0.03551	        0.00119	       -0.14654	        0.45034	       -0.02459	       -0.21816	        0.45373	       -0.02844	       -0.36623	        0.45792	        0.28326	       -0.22834	        0.46727	        0.28987	       -0.40984	        0.42163	        0.44209	       -0.29940	        0.40328	        0.68945	       -0.30607
2848431000.00000	        0.03551	        0.00119	       -0.14654	        0.45034	       -0.02459	       -0.21816	        0.45373	       -0.02844	       -0.36623	        0.45792	        0.28326	       -0.22834	        0.46727	        0.28987	       -0.40984	        0.42163	        0.44209	       -0.29940	        0.40328	        0.68945	       -0.30607
2848456000.00000	        0.03505	        0.00121	       -0.14670	        0.45018	       -0.02458	       -0.21849	        0.45368	       -0.02835	       -0.36623	        0.45792	        0.28328	       -0.22836	        0.46701	        0.28998	       -0.40985	        0.42177	        0.44195	       -0.29938	        0.40335	        0.68946	       -0.30618
2848456000.00000	        0.03505	        0.00121	       -0.14670	        0.45018	       -0.02458	       -0.21849	        0.45368	       -0.02835	       -0.36623	        0.45792	        0.28328	       -0.22836	        0.46701	        0.28998	       -0.40985	        0.42177	        0.44195	       -0.29938	        0.40335	        0.68946	       -0.30618
2848456000.00000	        0.03505	        0.00121	       -0.14670	        0.45018	       -0.02458	       -0.21849	        0.45368	       -0.02835	       -0.36623	        0.45792	        0.28328	       -0.22836	        0.46701	        0.28998	       -0.40985	        0.42177	        0.44195	       -0.29938	        0.40335	        0.68946	       -0.30618
2848481000.00000	        0.03550	        0.00120	       -0.14655	        0.45022	       -0.02459	       -0.21849	        0.45374	       -0.02834	       -0.36621	        0.45793	        0.28328	       -0.22837	        0.46720	        0.29003	       -0.41004	        0.42164	        0.44213	       -0.29940	        0.40354	        0.68947	       -0.30609
2848481000.00000	        0.03550	        0.00120	       -0.14655	        0.45022	       -0.02459	       -0.21849	        0.45374	       -0.02834	       -0.36621	        0.45793	        0.28328	       -0.22837	        0.46720	        0.29003	       -0.41004	        0.42164	        0.44213	       -0.29940	        0.40354	        0.68947	       -0.30609
2848505000.00000	        0.03554	        0.00113	       -0.14654	        0.45013	       -0.02465	       -0.21821	        0.45376	       -0.02833	       -0.36621	        0.45786	        0.28327	       -0.22839	        0.46736	        0.28989	       -0.40986	        0.42165	        0.44211	       -0.29942	        0.40342	        0.68942	       -0.30610
