time	base_x	base_y	base_z	l_foot_x	l_foot_y	l_foot_z	r_foot_x	r_foot_y	r_foot_z	l_hip_x	l_hip_y	l_hip_z	r_hip_x	r_hip_y	r_hip_z	abs_x	abs_y	abs_z	head_x	head_y	head_z
3233176000.00000	        0.03557	        0.00114	       -0.14655	        0.44348	       -0.02335	       -0.20094	        0.45300	       -0.02835	       -0.36284	        0.45047	        0.28370	       -0.21441	        0.46438	        0.29046	       -0.39879	        0.41444	        0.44090	       -0.28732	        0.39381	        0.68775	       -0.29671
3233176000.00000	        0.03557	        0.00114	       -0.14655	        0.44348	       -0.02335	       -0.20094	        0.45300	       -0.02835	       -0.36284	        0.45047	        0.28370	       -0.21441	        0.46438	        0.29046	       -0.39879	        0.41444	        0.44090	       -0.28732	        0.39381	        0.68775	       -0.29671
3233200000.00000	        0.03559	        0.00111	       -0.14655	        0.44342	       -0.02339	       -0.20094	        0.45271	       -0.02808	       -0.36287	        0.45054	        0.28365	       -0.21443	        0.46438	        0.29055	       -0.39880	        0.41446	        0.44086	       -0.28732	        0.39364	        0.68776	       -0.29660
3233200000.00000	        0.03559	        0.00111	       -0.14655	        0.44342	       -0.02339	       -0.20094	        0.45271	       -0.02808	       -0.36287	        0.45054	        0.28365	       -0.21443	        0.46438	        0.29055	       -0.39880	        0.41446	        0.44086	       -0.28732	        0.39364	        0.68776	       -0.29660
3233219000.00000	        0.03515	        0.00109	       -0.14670	        0.44355	       -0.02373	       -0.20087	        0.45274	       -0.02810	       -0.36284	        0.45052	        0.28369	       -0.21446	        0.46435	        0.29056	       -0.39884	        0.41444	        0.44082	       -0.28735	        0.39358	        0.68778	       -0.29667
3233219000.00000	        0.03515	        0.00109	       -0.14670	        0.44355	       -0.02373	       -0.20087	        0.45274	       -0.02810	       -0.36284	        0.45052	        0.28369	       -0.21446	        0.46435	        0.29056	       -0.39884	        0.41444	        0.44082	       -0.28735	        0.39358	        0.68778	       -0.29667
3233246000.00000	        0.03561	        0.00108	       -0.14654	        0.44338	       -0.02354	       -0.20084	        0.45268	       -0.02802	       -0.36284	        0.45052	        0.28359	       -0.21449	        0.46431	        0.29044	       -0.39887	        0.41448	        0.44079	       -0.28741	        0.39356	        0.68771	       -0.29685
3233246000.00000	        0.03561	        0.00108	       -0.14654	        0.44338	       -0.02354	       -0.20084	        0.45268	       -0.02802	       -0.36284	        0.45052	        0.28359	       -0.21449	        0.46431	        0.29044	       -0.39887	        0.41448	        0.44079	       -0.28741	        0.39356	        0.68771	       -0.29685
3233262000.00000	        0.03558	        0.00113	       -0.14655	        0.44341	       -0.02345	       -0.20093	        0.45277	       -0.02814	       -0.36287	        0.45053	        0.28369	       -0.21451	        0.46437	        0.29050	       -0.39885	        0.41437	        0.44087	       -0.28745	        0.39360	        0.68775	       -0.29688
3233262000.00000	        0.03558	        0.00113	       -0.14655	        0.44341	       -0.02345	       -0.20093	        0.45277	       -0.02814	       -0.36287	        0.45053	        0.28369	       -0.21451	        0.46437	        0.29050	       -0.39885	        0.41437	        0.44087	       -0.28745	        0.39360	        0.68775	       -0.29688
