time	base_x	base_y	base_z	l_foot_x	l_foot_y	l_foot_z	r_foot_x	r_foot_y	r_foot_z	l_hip_x	l_hip_y	l_hip_z	r_hip_x	r_hip_y	r_hip_z	abs_x	abs_y	abs_z	head_x	head_y	head_z
575501000.00000	        0.10047	        0.00016	       -0.15709	        0.45177	       -0.00225	       -0.22804	        0.45991	        0.00041	       -0.36135	        0.47051	        0.29645	       -0.22464	        0.49187	        0.30497	       -0.40226	        0.45692	        0.46042	       -0.29238	        0.47087	        0.70886	       -0.29145
575501000.00000	        0.10047	        0.00016	       -0.15709	        0.45177	       -0.00225	       -0.22804	        0.45991	        0.00041	       -0.36135	        0.47051	        0.29645	       -0.22464	        0.49187	        0.30497	       -0.40226	        0.45692	        0.46042	       -0.29238	        0.47087	        0.70886	       -0.29145
575510000.00000	        0.10046	        0.00018	       -0.15708	        0.45196	       -0.00249	       -0.22806	        0.46003	        0.00036	       -0.36136	        0.47052	        0.29638	       -0.22463	        0.49174	        0.30508	       -0.40222	        0.45688	        0.46048	       -0.29239	        0.47090	        0.70887	       -0.29138
575510000.00000	        0.10046	        0.00018	       -0.15708	        0.45196	       -0.00249	       -0.22806	        0.46003	        0.00036	       -0.36136	        0.47052	        0.29638	       -0.22463	        0.49174	        0.30508	       -0.40222	        0.45688	        0.46048	       -0.29239	        0.47090	        0.70887	       -0.29138
575543000.00000	        0.10047	        0.00015	       -0.15709	        0.45201	       -0.00255	       -0.22805	        0.45995	        0.00037	       -0.36135	        0.47053	        0.29644	       -0.22464	        0.49191	        0.30504	       -0.40223	        0.45685	        0.46053	       -0.29239	        0.47095	        0.70885	       -0.29143
575543000.00000	        0.10047	        0.00015	       -0.15709	        0.45201	       -0.00255	       -0.22805	        0.45995	        0.00037	       -0.36135	        0.47053	        0.29644	       -0.22464	        0.49191	        0.30504	       -0.40223	        0.45685	        0.46053	       -0.29239	        0.47095	        0.70885	       -0.29143
575559000.00000	        0.10042	        0.00018	       -0.15713	        0.45171	       -0.00220	       -0.22804	        0.46017	        0.00029	       -0.36136	        0.47051	        0.29644	       -0.22464	        0.49175	        0.30509	       -0.40222	        0.45682	        0.46052	       -0.29239	        0.47091	        0.70888	       -0.29143
575559000.00000	        0.10042	        0.00018	       -0.15713	        0.45171	       -0.00220	       -0.22804	        0.46017	        0.00029	       -0.36136	        0.47051	        0.29644	       -0.22464	        0.49175	        0.30509	       -0.40222	        0.45682	        0.46052	       -0.29239	        0.47091	        0.70888	       -0.29143
575577000.00000	        0.10043	        0.00019	       -0.15712	        0.45195	       -0.00248	       -0.22805	        0.46007	        0.00034	       -0.36135	        0.47051	        0.29642	       -0.22466	        0.49182	        0.30500	       -0.40225	        0.45687	        0.46043	       -0.29238	        0.47095	        0.70884	       -0.29137
575577000.00000	        0.10043	        0.00019	       -0.15712	        0.45195	       -0.00248	       -0.22805	        0.46007	        0.00034	       -0.36135	        0.47051	        0.29642	       -0.22466	        0.49182	        0.30500	       -0.40225	        0.45687	        0.46043	       -0.29238	        0.47095	        0.70884	       -0.29137
