time	base_x	base_y	base_z	l_foot_x	l_foot_y	l_foot_z	r_foot_x	r_foot_y	r_foot_z	l_hip_x	l_hip_y	l_hip_z	r_hip_x	r_hip_y	r_hip_z	abs_x	abs_y	abs_z	head_x	head_y	head_z
        0.00000	        0.09635	       -0.00077	       -0.13609	        0.41573	       -0.02481	       -0.32900	        0.42476	       -0.02323	       -0.48010	        0.43956	        0.29774	       -0.33498	        0.45852	        0.30909	       -0.52130	        0.41827	        0.46088	       -0.40909	        0.42120	        0.71012	       -0.40119
        0.00000	        0.09635	       -0.00077	       -0.13609	        0.41573	       -0.02481	       -0.32900	        0.42476	       -0.02323	       -0.48010	        0.43956	        0.29774	       -0.33498	        0.45852	        0.30909	       -0.52130	        0.41827	        0.46088	       -0.40909	        0.42120	        0.71012	       -0.40119
   540000.00000	        0.09635	       -0.00077	       -0.13609	        0.41573	       -0.02481	       -0.32900	        0.42476	       -0.02323	       -0.48010	        0.43956	        0.29774	       -0.33498	        0.45852	        0.30909	       -0.52130	        0.41827	        0.46088	       -0.40909	        0.42120	        0.71012	       -0.40119
   557000.00000	        0.09653	       -0.00079	       -0.13588	        0.41568	       -0.02478	       -0.32899	        0.42479	       -0.02327	       -0.48009	        0.43973	        0.29789	       -0.33530	        0.45852	        0.30907	       -0.52149	        0.41863	        0.46085	       -0.40941	        0.42194	        0.71013	       -0.40078
   557000.00000	        0.09653	       -0.00079	       -0.13588	        0.41568	       -0.02478	       -0.32899	        0.42479	       -0.02327	       -0.48009	        0.43973	        0.29789	       -0.33530	        0.45852	        0.30907	       -0.52149	        0.41863	        0.46085	       -0.40941	        0.42194	        0.71013	       -0.40078
   583000.00000	        0.09653	       -0.00078	       -0.13586	        0.41570	       -0.02480	       -0.32900	        0.42477	       -0.02326	       -0.48009	        0.43996	        0.29804	       -0.33571	        0.45893	        0.30883	       -0.52213	        0.41898	        0.46069	       -0.41004	        0.42266	        0.71023	       -0.40059
   583000.00000	        0.09653	       -0.00078	       -0.13586	        0.41570	       -0.02480	       -0.32900	        0.42477	       -0.02326	       -0.48009	        0.43996	        0.29804	       -0.33571	        0.45893	        0.30883	       -0.52213	        0.41898	        0.46069	       -0.41004	        0.42266	        0.71023	       -0.40059
   599000.00000	        0.09652	       -0.00076	       -0.13588	        0.41572	       -0.02480	       -0.32901	        0.42482	       -0.02328	       -0.48010	        0.44022	        0.29806	       -0.33605	        0.45947	        0.30854	       -0.52237	        0.41900	        0.46021	       -0.41043	        0.42314	        0.71024	       -0.40083
   599000.00000	        0.09652	       -0.00076	       -0.13588	        0.41572	       -0.02480	       -0.32901	        0.42482	       -0.02328	       -0.48010	        0.44022	        0.29806	       -0.33605	        0.45947	        0.30854	       -0.52237	        0.41900	        0.46021	       -0.41043	        0.42314	        0.71024	       -0.40083
   599000.00000	        0.09652	       -0.00076	       -0.13588	        0.41572	       -0.02480	       -0.32901	        0.42482	       -0.02328	       -0.48010	        0.44022	        0.29806	       -0.33605	        0.45947	        0.30854	       -0.52237	        0.41900	        0.46021	       -0.41043	        0.42314	        0.71024	       -0.40083
   624000.00000	        0.09656	       -0.00082	       -0.13586	        0.41571	       -0.02480	       -0.32901	        0.42475	       -0.02321	       -0.48010	        0.44017	        0.29809	       -0.33625	        0.45966	        0.30851	       -0.52237	        0.41915	        0.46044	       -0.41074	        0.42344	        0.71038	       -0.40169
   649000.00000	        0.09657	       -0.00079	       -0.13584	        0.41568	       -0.02480	       -0.32900	        0.42477	       -0.02325	       -0.48011	        0.44021	        0.29798	       -0.33640	        0.45984	        0.30841	       -0.52288	        0.41914	        0.46053	       -0.41114	        0.42368	        0.71028	       -0.40297
   649000.00000	        0.09657	       -0.00079	       -0.13584	        0.41568	       -0.02480	       -0.32900	        0.42477	       -0.02325	       -0.48011	        0.44021	        0.29798	       -0.33640	        0.45984	        0.30841	       -0.52288	        0.41914	        0.46053	       -0.41114	        0.42368	        0.71028	       -0.40297
   674000.00000	        0.09653	       -0.00078	       -0.13589	        0.41567	       -0.02477	       -0.32901	        0.42478	       -0.02326	       -0.48012	        0.44025	        0.29797	       -0.33658	        0.46018	        0.30834	       -0.52305	        0.41915	        0.46051	       -0.41140	        0.42350	        0.71036	       -0.40462
   674000.00000	        0.09653	       -0.00078	       -0.13589	        0.41567	       -0.02477	       -0.32901	        0.42478	       -0.02326	       -0.48012	        0.44025	        0.29797	       -0.33658	        0.46018	        0.30834	       -0.52305	        0.41915	        0.46051	       -0.41140	        0.42350	        0.71036	       -0.40462
   674000.00000	        0.09653	       -0.00078	       -0.13589	        0.41567	       -0.02477	       -0.32901	        0.42478	       -0.02326	       -0.48012	        0.44025	        0.29797	       -0.33658	        0.46018	        0.30834	       -0.52305	        0.41915	        0.46051	       -0.41140	        0.42350	        0.71036	       -0.40462
   682000.00000	        0.09658	       -0.00081	       -0.13584	        0.41569	       -0.02476	       -0.32901	        0.42479	       -0.02325	       -0.48011	        0.44032	        0.29795	       -0.33658	        0.46022	        0.30844	       -0.52269	        0.41945	        0.46094	       -0.41137	        0.42349	        0.71033	       -0.40519
   717000.00000	        0.09624	       -0.00085	       -0.13598	        0.41560	       -0.02470	       -0.32900	        0.42473	       -0.02321	       -0.48012	        0.44044	        0.29795	       -0.33663	        0.46024	        0.30841	       -0.52313	        0.41926	        0.46115	       -0.41161	        0.42338	        0.71014	       -0.40772
   717000.00000	        0.09624	       -0.00085	       -0.13598	        0.41560	       -0.02470	       -0.32900	        0.42473	       -0.02321	       -0.48012	        0.44044	        0.29795	       -0.33663	        0.46024	        0.30841	       -0.52313	        0.41926	        0.46115	       -0.41161	        0.42338	        0.71014	       -0.40772
   717000.00000	        0.09624	       -0.00085	       -0.13598	        0.41560	       -0.02470	       -0.32900	        0.42473	       -0.02321	       -0.48012	        0.44044	        0.29795	       -0.33663	        0.46024	        0.30841	       -0.52313	        0.41926	        0.46115	       -0.41161	        0.42338	        0.71014	       -0.40772
   742000.00000	        0.09653	       -0.00079	       -0.13587	        0.41565	       -0.02476	       -0.32899	        0.42478	       -0.02325	       -0.48012	        0.44039	        0.29792	       -0.33671	        0.46009	        0.30857	       -0.52306	        0.41916	        0.46113	       -0.41184	        0.42295	        0.71021	       -0.40941
   766000.00000	        0.09653	       -0.00079	       -0.13589	        0.41567	       -0.02480	       -0.32900	        0.42474	       -0.02318	       -0.48010	        0.44024	        0.29789	       -0.33690	        0.45999	        0.30857	       -0.52318	        0.41899	        0.46091	       -0.41209	        0.42294	        0.70999	       -0.41082
   766000.00000	        0.09653	       -0.00079	       -0.13589	        0.41567	       -0.02480	       -0.32900	        0.42474	       -0.02318	       -0.48010	        0.44024	        0.29789	       -0.33690	        0.45999	        0.30857	       -0.52318	        0.41899	        0.46091	       -0.41209	        0.42294	        0.70999	       -0.41082
