time	base_x	base_y	base_z	l_foot_x	l_foot_y	l_foot_z	r_foot_x	r_foot_y	r_foot_z	l_hip_x	l_hip_y	l_hip_z	r_hip_x	r_hip_y	r_hip_z	abs_x	abs_y	abs_z	head_x	head_y	head_z
        0.00000	        0.09655	       -0.00080	       -0.13587	        0.41711	       -0.02475	       -0.32736	        0.42401	       -0.02341	       -0.47527	        0.44776	        0.29977	       -0.33626	        0.45761	        0.30887	       -0.52280	        0.42643	        0.46232	       -0.40997	        0.43491	        0.71172	       -0.40636
        0.00000	        0.09655	       -0.00080	       -0.13587	        0.41711	       -0.02475	       -0.32736	        0.42401	       -0.02341	       -0.47527	        0.44776	        0.29977	       -0.33626	        0.45761	        0.30887	       -0.52280	        0.42643	        0.46232	       -0.40997	        0.43491	        0.71172	       -0.40636
   540000.00000	        0.09655	       -0.00080	       -0.13587	        0.41711	       -0.02475	       -0.32736	        0.42401	       -0.02341	       -0.47527	        0.44776	        0.29977	       -0.33626	        0.45761	        0.30887	       -0.52280	        0.42643	        0.46232	       -0.40997	        0.43491	        0.71172	       -0.40636
   565000.00000	        0.09659	       -0.00084	       -0.13586	        0.41718	       -0.02476	       -0.32736	        0.42401	       -0.02336	       -0.47524	        0.44803	        0.29968	       -0.33650	        0.45794	        0.30878	       -0.52296	        0.42690	        0.46251	       -0.41023	        0.43657	        0.71192	       -0.40656
   565000.00000	        0.09659	       -0.00084	       -0.13586	        0.41718	       -0.02476	       -0.32736	        0.42401	       -0.02336	       -0.47524	        0.44803	        0.29968	       -0.33650	        0.45794	        0.30878	       -0.52296	        0.42690	        0.46251	       -0.41023	        0.43657	        0.71192	       -0.40656
   590000.00000	        0.09655	       -0.00081	       -0.13587	        0.41719	       -0.02477	       -0.32736	        0.42397	       -0.02329	       -0.47530	        0.44821	        0.29960	       -0.33670	        0.45854	        0.30852	       -0.52296	        0.42737	        0.46257	       -0.41052	        0.43820	        0.71202	       -0.40686
   590000.00000	        0.09655	       -0.00081	       -0.13587	        0.41719	       -0.02477	       -0.32736	        0.42397	       -0.02329	       -0.47530	        0.44821	        0.29960	       -0.33670	        0.45854	        0.30852	       -0.52296	        0.42737	        0.46257	       -0.41052	        0.43820	        0.71202	       -0.40686
   607000.00000	        0.09655	       -0.00080	       -0.13586	        0.41721	       -0.02481	       -0.32736	        0.42400	       -0.02335	       -0.47536	        0.44839	        0.29964	       -0.33682	        0.45874	        0.30841	       -0.52376	        0.42766	        0.46253	       -0.41070	        0.43914	        0.71211	       -0.40714
   607000.00000	        0.09655	       -0.00080	       -0.13586	        0.41721	       -0.02481	       -0.32736	        0.42400	       -0.02335	       -0.47536	        0.44839	        0.29964	       -0.33682	        0.45874	        0.30841	       -0.52376	        0.42766	        0.46253	       -0.41070	        0.43914	        0.71211	       -0.40714
   607000.00000	        0.09655	       -0.00080	       -0.13586	        0.41721	       -0.02481	       -0.32736	        0.42400	       -0.02335	       -0.47536	        0.44839	        0.29964	       -0.33682	        0.45874	        0.30841	       -0.52376	        0.42766	        0.46253	       -0.41070	        0.43914	        0.71211	       -0.40714
   632000.00000	        0.09657	       -0.00082	       -0.13586	        0.41717	       -0.02476	       -0.32736	        0.42398	       -0.02335	       -0.47542	        0.44862	        0.29967	       -0.33694	        0.45895	        0.30802	       -0.52372	        0.42802	        0.46267	       -0.41087	        0.44023	        0.71217	       -0.40759
   658000.00000	        0.09657	       -0.00080	       -0.13585	        0.41713	       -0.02470	       -0.32738	        0.42405	       -0.02344	       -0.47547	        0.44891	        0.29977	       -0.33694	        0.45915	        0.30892	       -0.52318	        0.42845	        0.46274	       -0.41099	        0.44086	        0.71222	       -0.40809
   658000.00000	        0.09657	       -0.00080	       -0.13585	        0.41713	       -0.02470	       -0.32738	        0.42405	       -0.02344	       -0.47547	        0.44891	        0.29977	       -0.33694	        0.45915	        0.30892	       -0.52318	        0.42845	        0.46274	       -0.41099	        0.44086	        0.71222	       -0.40809
   682000.00000	        0.09653	       -0.00077	       -0.13588	        0.41709	       -0.02472	       -0.32734	        0.42404	       -0.02347	       -0.47553	        0.44927	        0.29980	       -0.33691	        0.45915	        0.30913	       -0.52361	        0.42898	        0.46277	       -0.41095	        0.44108	        0.71225	       -0.40853
   682000.00000	        0.09653	       -0.00077	       -0.13588	        0.41709	       -0.02472	       -0.32734	        0.42404	       -0.02347	       -0.47553	        0.44927	        0.29980	       -0.33691	        0.45915	        0.30913	       -0.52361	        0.42898	        0.46277	       -0.41095	        0.44108	        0.71225	       -0.40853
   682000.00000	        0.09653	       -0.00077	       -0.13588	        0.41709	       -0.02472	       -0.32734	        0.42404	       -0.02347	       -0.47553	        0.44927	        0.29980	       -0.33691	        0.45915	        0.30913	       -0.52361	        0.42898	        0.46277	       -0.41095	        0.44108	        0.71225	       -0.40853
   690000.00000	        0.09659	       -0.00082	       -0.13584	        0.41711	       -0.02471	       -0.32739	        0.42406	       -0.02344	       -0.47553	        0.44938	        0.29976	       -0.33688	        0.45936	        0.30918	       -0.52367	        0.42913	        0.46277	       -0.41092	        0.44115	        0.71225	       -0.40868
   726000.00000	        0.09654	       -0.00076	       -0.13585	        0.41715	       -0.02473	       -0.32737	        0.42405	       -0.02344	       -0.47557	        0.44968	        0.29983	       -0.33684	        0.46000	        0.30868	       -0.52330	        0.42954	        0.46279	       -0.41085	        0.44123	        0.71230	       -0.40909
   726000.00000	        0.09654	       -0.00076	       -0.13585	        0.41715	       -0.02473	       -0.32737	        0.42405	       -0.02344	       -0.47557	        0.44968	        0.29983	       -0.33684	        0.46000	        0.30868	       -0.52330	        0.42954	        0.46279	       -0.41085	        0.44123	        0.71230	       -0.40909
   751000.00000	        0.09653	       -0.00077	       -0.13588	        0.41715	       -0.02471	       -0.32735	        0.42408	       -0.02340	       -0.47558	        0.44968	        0.29989	       -0.33680	        0.46005	        0.30872	       -0.52348	        0.42969	        0.46283	       -0.41078	        0.44137	        0.71225	       -0.40925
   751000.00000	        0.09653	       -0.00077	       -0.13588	        0.41715	       -0.02471	       -0.32735	        0.42408	       -0.02340	       -0.47558	        0.44968	        0.29989	       -0.33680	        0.46005	        0.30872	       -0.52348	        0.42969	        0.46283	       -0.41078	        0.44137	        0.71225	       -0.40925
   775000.00000	        0.09655	       -0.00075	       -0.13584	        0.41715	       -0.02476	       -0.32737	        0.42400	       -0.02344	       -0.47561	        0.44965	        0.29991	       -0.33674	        0.46007	        0.30879	       -0.52331	        0.42974	        0.46282	       -0.41065	        0.44145	        0.71232	       -0.40927
   775000.00000	        0.09655	       -0.00075	       -0.13584	        0.41715	       -0.02476	       -0.32737	        0.42400	       -0.02344	       -0.47561	        0.44965	        0.29991	       -0.33674	        0.46007	        0.30879	       -0.52331	        0.42974	        0.46282	       -0.41065	        0.44145	        0.71232	       -0.40927
   775000.00000	        0.09655	       -0.00075	       -0.13584	        0.41715	       -0.02476	       -0.32737	        0.42400	       -0.02344	       -0.47561	        0.44965	        0.29991	       -0.33674	        0.46007	        0.30879	       -0.52331	        0.42974	        0.46282	       -0.41065	        0.44145	        0.71232	       -0.40927
   791000.00000	        0.09652	       -0.00079	       -0.13589	        0.41710	       -0.02468	       -0.32737	        0.42406	       -0.02344	       -0.47561	        0.44871	        0.29994	       -0.33645	        0.46009	        0.30872	       -0.52331	        0.42965	        0.46282	       -0.41050	        0.44156	        0.71230	       -0.40927
   791000.00000	        0.09652	       -0.00079	       -0.13589	        0.41710	       -0.02468	       -0.32737	        0.42406	       -0.02344	       -0.47561	        0.44871	        0.29994	       -0.33645	        0.46009	        0.30872	       -0.52331	        0.42965	        0.46282	       -0.41050	        0.44156	        0.71230	       -0.40927
   816000.00000	        0.09654	       -0.00079	       -0.13587	        0.41710	       -0.02470	       -0.32734	        0.42422	       -0.02345	       -0.47552	        0.44957	        0.29995	       -0.33647	        0.45995	        0.30854	       -0.52348	        0.42949	        0.46277	       -0.41036	        0.44155	        0.71235	       -0.40919
   816000.00000	        0.09654	       -0.00079	       -0.13587	        0.41710	       -0.02470	       -0.32734	        0.42422	       -0.02345	       -0.47552	        0.44957	        0.29995	       -0.33647	        0.45995	        0.30854	       -0.52348	        0.42949	        0.46277	       -0.41036	        0.44155	        0.71235	       -0.40919
   841000.00000	        0.09654	       -0.00077	       -0.13587	        0.41715	       -0.02472	       -0.32735	        0.42407	       -0.02340	       -0.47559	        0.44856	        0.30012	       -0.33628	        0.45966	        0.30871	       -0.52313	        0.42925	        0.46268	       -0.41025	        0.44134	        0.71237	       -0.40905
   841000.00000	        0.09654	       -0.00077	       -0.13587	        0.41715	       -0.02472	       -0.32735	        0.42407	       -0.02340	       -0.47559	        0.44856	        0.30012	       -0.33628	        0.45966	        0.30871	       -0.52313	        0.42925	        0.46268	       -0.41025	        0.44134	        0.71237	       -0.40905
   866000.00000	        0.09654	       -0.00075	       -0.13586	        0.41719	       -0.02485	       -0.32737	        0.42400	       -0.02343	       -0.47562	        0.44857	        0.29991	       -0.33621	        0.45941	        0.30867	       -0.52297	        0.42891	        0.46245	       -0.41014	        0.44099	        0.71225	       -0.40879
   866000.00000	        0.09654	       -0.00075	       -0.13586	        0.41719	       -0.02485	       -0.32737	        0.42400	       -0.02343	       -0.47562	        0.44857	        0.29991	       -0.33621	        0.45941	        0.30867	       -0.52297	        0.42891	        0.46245	       -0.41014	        0.44099	        0.71225	       -0.40879
   866000.00000	        0.09654	       -0.00075	       -0.13586	        0.41719	       -0.02485	       -0.32737	        0.42400	       -0.02343	       -0.47562	        0.44857	        0.29991	       -0.33621	        0.45941	        0.30867	       -0.52297	        0.42891	        0.46245	       -0.41014	        0.44099	        0.71225	       -0.40879
   874000.00000	        0.09660	       -0.00081	       -0.13581	        0.41716	       -0.02474	       -0.32736	        0.42408	       -0.02343	       -0.47562	        0.44839	        0.29991	       -0.33620	        0.45932	        0.30860	       -0.52335	        0.42900	        0.46264	       -0.41012	        0.44083	        0.71219	       -0.40865
   874000.00000	        0.09660	       -0.00081	       -0.13581	        0.41716	       -0.02474	       -0.32736	        0.42408	       -0.02343	       -0.47562	        0.44839	        0.29991	       -0.33620	        0.45932	        0.30860	       -0.52335	        0.42900	        0.46264	       -0.41012	        0.44083	        0.71219	       -0.40865
   909000.00000	        0.09657	       -0.00081	       -0.13585	        0.41718	       -0.02477	       -0.32735	        0.42408	       -0.02334	       -0.47558	        0.44807	        0.29982	       -0.33620	        0.45916	        0.30863	       -0.52291	        0.42863	        0.46256	       -0.41012	        0.43993	        0.71203	       -0.40825
   909000.00000	        0.09657	       -0.00081	       -0.13585	        0.41718	       -0.02477	       -0.32735	        0.42408	       -0.02334	       -0.47558	        0.44807	        0.29982	       -0.33620	        0.45916	        0.30863	       -0.52291	        0.42863	        0.46256	       -0.41012	        0.43993	        0.71203	       -0.40825
   934000.00000	        0.09601	       -0.00080	       -0.13605	        0.41710	       -0.02477	       -0.32732	        0.42411	       -0.02344	       -0.47562	        0.44828	        0.29981	       -0.33614	        0.45878	        0.30857	       -0.52292	        0.42817	        0.46257	       -0.41015	        0.43909	        0.71198	       -0.40792
   934000.00000	        0.09601	       -0.00080	       -0.13605	        0.41710	       -0.02477	       -0.32732	        0.42411	       -0.02344	       -0.47562	        0.44828	        0.29981	       -0.33614	        0.45878	        0.30857	       -0.52292	        0.42817	        0.46257	       -0.41015	        0.43909	        0.71198	       -0.40792
   958000.00000	        0.09654	       -0.00077	       -0.13587	        0.41716	       -0.02472	       -0.32737	        0.42400	       -0.02340	       -0.47561	        0.44771	        0.29974	       -0.33630	        0.45868	        0.30854	       -0.52297	        0.42774	        0.46251	       -0.41018	        0.43814	        0.71190	       -0.40770
   958000.00000	        0.09654	       -0.00077	       -0.13587	        0.41716	       -0.02472	       -0.32737	        0.42400	       -0.02340	       -0.47561	        0.44771	        0.29974	       -0.33630	        0.45868	        0.30854	       -0.52297	        0.42774	        0.46251	       -0.41018	        0.43814	        0.71190	       -0.40770
   958000.00000	        0.09654	       -0.00077	       -0.13587	        0.41716	       -0.02472	       -0.32737	        0.42400	       -0.02340	       -0.47561	        0.44771	        0.29974	       -0.33630	        0.45868	        0.30854	       -0.52297	        0.42774	        0.46251	       -0.41018	        0.43814	        0.71190	       -0.40770
   982000.00000	        0.09659	       -0.00081	       -0.13583	        0.41721	       -0.02478	       -0.32735	        0.42401	       -0.02337	       -0.47560	        0.44737	        0.29977	       -0.33633	        0.45877	        0.30843	       -0.52295	        0.42740	        0.46248	       -0.41026	        0.43761	        0.71183	       -0.40750
   982000.00000	        0.09659	       -0.00081	       -0.13583	        0.41721	       -0.02478	       -0.32735	        0.42401	       -0.02337	       -0.47560	        0.44737	        0.29977	       -0.33633	        0.45877	        0.30843	       -0.52295	        0.42740	        0.46248	       -0.41026	        0.43761	        0.71183	       -0.40750
  1000000.00000	        0.09620	       -0.00084	       -0.13605	        0.41716	       -0.02470	       -0.32738	        0.42401	       -0.02333	       -0.47561	        0.44797	        0.29977	       -0.33653	        0.45833	        0.30841	       -0.52302	        0.42683	        0.46237	       -0.41028	        0.43664	        0.71179	       -0.40737
  1000000.00000	        0.09620	       -0.00084	       -0.13605	        0.41716	       -0.02470	       -0.32738	        0.42401	       -0.02333	       -0.47561	        0.44797	        0.29977	       -0.33653	        0.45833	        0.30841	       -0.52302	        0.42683	        0.46237	       -0.41028	        0.43664	        0.71179	       -0.40737
  1026000.00000	        0.09652	       -0.00077	       -0.13589	        0.41717	       -0.02472	       -0.32739	        0.42411	       -0.02345	       -0.47558	        0.44770	        0.29971	       -0.33652	        0.45779	        0.30823	       -0.52350	        0.42622	        0.46226	       -0.41027	        0.43569	        0.71174	       -0.40731
  1026000.00000	        0.09652	       -0.00077	       -0.13589	        0.41717	       -0.02472	       -0.32739	        0.42411	       -0.02345	       -0.47558	        0.44770	        0.29971	       -0.33652	        0.45779	        0.30823	       -0.52350	        0.42622	        0.46226	       -0.41027	        0.43569	        0.71174	       -0.40731
  1050000.00000	        0.09655	       -0.00079	       -0.13586	        0.41720	       -0.02482	       -0.32734	        0.42404	       -0.02346	       -0.47562	        0.44734	        0.29971	       -0.33655	        0.45720	        0.30830	       -0.52349	        0.42554	        0.46205	       -0.41036	        0.43465	        0.71169	       -0.40730
  1050000.00000	        0.09655	       -0.00079	       -0.13586	        0.41720	       -0.02482	       -0.32734	        0.42404	       -0.02346	       -0.47562	        0.44734	        0.29971	       -0.33655	        0.45720	        0.30830	       -0.52349	        0.42554	        0.46205	       -0.41036	        0.43465	        0.71169	       -0.40730
  1050000.00000	        0.09655	       -0.00079	       -0.13586	        0.41720	       -0.02482	       -0.32734	        0.42404	       -0.02346	       -0.47562	        0.44734	        0.29971	       -0.33655	        0.45720	        0.30830	       -0.52349	        0.42554	        0.46205	       -0.41036	        0.43465	        0.71169	       -0.40730
  1066000.00000	        0.09659	       -0.00081	       -0.13584	        0.41718	       -0.02474	       -0.32739	        0.42403	       -0.02332	       -0.47558	        0.44711	        0.29955	       -0.33658	        0.45708	        0.30831	       -0.52310	        0.42520	        0.46203	       -0.41035	        0.43402	        0.71154	       -0.40740
  1066000.00000	        0.09659	       -0.00081	       -0.13584	        0.41718	       -0.02474	       -0.32739	        0.42403	       -0.02332	       -0.47558	        0.44711	        0.29955	       -0.33658	        0.45708	        0.30831	       -0.52310	        0.42520	        0.46203	       -0.41035	        0.43402	        0.71154	       -0.40740
  1092000.00000	        0.09653	       -0.00077	       -0.13587	        0.41719	       -0.02479	       -0.32734	        0.42406	       -0.02346	       -0.47563	        0.44675	        0.29943	       -0.33668	        0.45605	        0.30833	       -0.52324	        0.42450	        0.46190	       -0.41050	        0.43279	        0.71150	       -0.40749
  1092000.00000	        0.09653	       -0.00077	       -0.13587	        0.41719	       -0.02479	       -0.32734	        0.42406	       -0.02346	       -0.47563	        0.44675	        0.29943	       -0.33668	        0.45605	        0.30833	       -0.52324	        0.42450	        0.46190	       -0.41050	        0.43279	        0.71150	       -0.40749
  1117000.00000	        0.09612	       -0.00099	       -0.13597	        0.41724	       -0.02484	       -0.32736	        0.42410	       -0.02343	       -0.47561	        0.44647	        0.29932	       -0.33678	        0.45561	        0.30846	       -0.52356	        0.42381	        0.46182	       -0.41062	        0.43154	        0.71136	       -0.40755
  1117000.00000	        0.09612	       -0.00099	       -0.13597	        0.41724	       -0.02484	       -0.32736	        0.42410	       -0.02343	       -0.47561	        0.44647	        0.29932	       -0.33678	        0.45561	        0.30846	       -0.52356	        0.42381	        0.46182	       -0.41062	        0.43154	        0.71136	       -0.40755
  1141000.00000	        0.09655	       -0.00081	       -0.13587	        0.41717	       -0.02473	       -0.32735	        0.42401	       -0.02336	       -0.47561	        0.44617	        0.29929	       -0.33681	        0.45522	        0.30854	       -0.52333	        0.42311	        0.46170	       -0.41070	        0.43016	        0.71127	       -0.40777
  1141000.00000	        0.09655	       -0.00081	       -0.13587	        0.41717	       -0.02473	       -0.32735	        0.42401	       -0.02336	       -0.47561	        0.44617	        0.29929	       -0.33681	        0.45522	        0.30854	       -0.52333	        0.42311	        0.46170	       -0.41070	        0.43016	        0.71127	       -0.40777
  1141000.00000	        0.09655	       -0.00081	       -0.13587	        0.41717	       -0.02473	       -0.32735	        0.42401	       -0.02336	       -0.47561	        0.44617	        0.29929	       -0.33681	        0.45522	        0.30854	       -0.52333	        0.42311	        0.46170	       -0.41070	        0.43016	        0.71127	       -0.40777
  1158000.00000	        0.09657	       -0.00081	       -0.13585	        0.41720	       -0.02485	       -0.32734	        0.42405	       -0.02343	       -0.47563	        0.44603	        0.29929	       -0.33680	        0.45491	        0.30836	       -0.52379	        0.42271	        0.46164	       -0.41068	        0.42933	        0.71118	       -0.40788
  1158000.00000	        0.09657	       -0.00081	       -0.13585	        0.41720	       -0.02485	       -0.32734	        0.42405	       -0.02343	       -0.47563	        0.44603	        0.29929	       -0.33680	        0.45491	        0.30836	       -0.52379	        0.42271	        0.46164	       -0.41068	        0.42933	        0.71118	       -0.40788
  1183000.00000	        0.09654	       -0.00079	       -0.13587	        0.41723	       -0.02484	       -0.32734	        0.42406	       -0.02342	       -0.47559	        0.44575	        0.29927	       -0.33687	        0.45453	        0.30772	       -0.52342	        0.42216	        0.46152	       -0.41072	        0.42812	        0.71103	       -0.40813
  1183000.00000	        0.09654	       -0.00079	       -0.13587	        0.41723	       -0.02484	       -0.32734	        0.42406	       -0.02342	       -0.47559	        0.44575	        0.29927	       -0.33687	        0.45453	        0.30772	       -0.52342	        0.42216	        0.46152	       -0.41072	        0.42812	        0.71103	       -0.40813
