time	base_x	base_y	base_z	l_foot_x	l_foot_y	l_foot_z	r_foot_x	r_foot_y	r_foot_z	l_hip_x	l_hip_y	l_hip_z	r_hip_x	r_hip_y	r_hip_z	abs_x	abs_y	abs_z	head_x	head_y	head_z
        0.00000	        0.09654	       -0.00074	       -0.13584	        0.41432	       -0.02453	       -0.32702	        0.42081	       -0.02360	       -0.47239	        0.42304	        0.29735	       -0.34146	        0.43112	        0.30336	       -0.52781	        0.38754	        0.45697	       -0.41840	        0.38295	        0.70678	       -0.42349
        0.00000	        0.09654	       -0.00074	       -0.13584	        0.41432	       -0.02453	       -0.32702	        0.42081	       -0.02360	       -0.47239	        0.42304	        0.29735	       -0.34146	        0.43112	        0.30336	       -0.52781	        0.38754	        0.45697	       -0.41840	        0.38295	        0.70678	       -0.42349
   565000.00000	        0.09655	       -0.00081	       -0.13587	        0.41431	       -0.02450	       -0.32695	        0.42059	       -0.02348	       -0.47240	        0.42393	        0.29748	       -0.34144	        0.43199	        0.30372	       -0.52815	        0.38903	        0.45720	       -0.41851	        0.38444	        0.70716	       -0.42358
   565000.00000	        0.09655	       -0.00081	       -0.13587	        0.41431	       -0.02450	       -0.32695	        0.42059	       -0.02348	       -0.47240	        0.42393	        0.29748	       -0.34144	        0.43199	        0.30372	       -0.52815	        0.38903	        0.45720	       -0.41851	        0.38444	        0.70716	       -0.42358
   565000.00000	        0.09655	       -0.00081	       -0.13587	        0.41431	       -0.02450	       -0.32695	        0.42059	       -0.02348	       -0.47240	        0.42393	        0.29748	       -0.34144	        0.43199	        0.30372	       -0.52815	        0.38903	        0.45720	       -0.41851	        0.38444	        0.70716	       -0.42358
   582000.00000	        0.09657	       -0.00079	       -0.13583	        0.41432	       -0.02449	       -0.32694	        0.42091	       -0.02359	       -0.47243	        0.42471	        0.29747	       -0.34174	        0.43304	        0.30379	       -0.52827	        0.39039	        0.45722	       -0.41854	        0.38530	        0.70720	       -0.42365
   582000.00000	        0.09657	       -0.00079	       -0.13583	        0.41432	       -0.02449	       -0.32694	        0.42091	       -0.02359	       -0.47243	        0.42471	        0.29747	       -0.34174	        0.43304	        0.30379	       -0.52827	        0.39039	        0.45722	       -0.41854	        0.38530	        0.70720	       -0.42365
   607000.00000	        0.09617	       -0.00088	       -0.13596	        0.41432	       -0.02454	       -0.32699	        0.42087	       -0.02360	       -0.47252	        0.42581	        0.29767	       -0.34178	        0.43430	        0.30406	       -0.52822	        0.39207	        0.45730	       -0.41860	        0.38646	        0.70711	       -0.42367
   607000.00000	        0.09617	       -0.00088	       -0.13596	        0.41432	       -0.02454	       -0.32699	        0.42087	       -0.02360	       -0.47252	        0.42581	        0.29767	       -0.34178	        0.43430	        0.30406	       -0.52822	        0.39207	        0.45730	       -0.41860	        0.38646	        0.70711	       -0.42367
   632000.00000	        0.09652	       -0.00076	       -0.13587	        0.41443	       -0.02461	       -0.32693	        0.42093	       -0.02363	       -0.47259	        0.42652	        0.29769	       -0.34170	        0.43498	        0.30435	       -0.52793	        0.39306	        0.45746	       -0.41852	        0.38784	        0.70711	       -0.42362
   632000.00000	        0.09652	       -0.00076	       -0.13587	        0.41443	       -0.02461	       -0.32693	        0.42093	       -0.02363	       -0.47259	        0.42652	        0.29769	       -0.34170	        0.43498	        0.30435	       -0.52793	        0.39306	        0.45746	       -0.41852	        0.38784	        0.70711	       -0.42362
   649000.00000	        0.09651	       -0.00073	       -0.13586	        0.41441	       -0.02461	       -0.32698	        0.42096	       -0.02360	       -0.47258	        0.42717	        0.29770	       -0.34157	        0.43568	        0.30447	       -0.52771	        0.39396	        0.45770	       -0.41826	        0.38886	        0.70722	       -0.42340
   649000.00000	        0.09651	       -0.00073	       -0.13586	        0.41441	       -0.02461	       -0.32698	        0.42096	       -0.02360	       -0.47258	        0.42717	        0.29770	       -0.34157	        0.43568	        0.30447	       -0.52771	        0.39396	        0.45770	       -0.41826	        0.38886	        0.70722	       -0.42340
   674000.00000	        0.09655	       -0.00078	       -0.13585	        0.41439	       -0.02451	       -0.32693	        0.42092	       -0.02354	       -0.47257	        0.42786	        0.29784	       -0.34110	        0.43689	        0.30451	       -0.52722	        0.39503	        0.45805	       -0.41786	        0.39092	        0.70746	       -0.42307
   674000.00000	        0.09655	       -0.00078	       -0.13585	        0.41439	       -0.02451	       -0.32693	        0.42092	       -0.02354	       -0.47257	        0.42786	        0.29784	       -0.34110	        0.43689	        0.30451	       -0.52722	        0.39503	        0.45805	       -0.41786	        0.39092	        0.70746	       -0.42307
   690000.00000	        0.09656	       -0.00081	       -0.13586	        0.41448	       -0.02462	       -0.32697	        0.42089	       -0.02356	       -0.47259	        0.42825	        0.29795	       -0.34077	        0.43755	        0.30453	       -0.52718	        0.39553	        0.45806	       -0.41745	        0.39229	        0.70779	       -0.42268
   690000.00000	        0.09656	       -0.00081	       -0.13586	        0.41448	       -0.02462	       -0.32697	        0.42089	       -0.02356	       -0.47259	        0.42825	        0.29795	       -0.34077	        0.43755	        0.30453	       -0.52718	        0.39553	        0.45806	       -0.41745	        0.39229	        0.70779	       -0.42268
   715000.00000	        0.09654	       -0.00077	       -0.13586	        0.41451	       -0.02466	       -0.32692	        0.42081	       -0.02366	       -0.47259	        0.42867	        0.29829	       -0.34031	        0.43812	        0.30468	       -0.52685	        0.39692	        0.45871	       -0.41674	        0.39468	        0.70809	       -0.42202
   715000.00000	        0.09654	       -0.00077	       -0.13586	        0.41451	       -0.02466	       -0.32692	        0.42081	       -0.02366	       -0.47259	        0.42867	        0.29829	       -0.34031	        0.43812	        0.30468	       -0.52685	        0.39692	        0.45871	       -0.41674	        0.39468	        0.70809	       -0.42202
   740000.00000	        0.09657	       -0.00081	       -0.13585	        0.41458	       -0.02472	       -0.32693	        0.42094	       -0.02357	       -0.47259	        0.42952	        0.29799	       -0.33968	        0.43887	        0.30436	       -0.52637	        0.39790	        0.45880	       -0.41589	        0.39665	        0.70849	       -0.42108
   740000.00000	        0.09657	       -0.00081	       -0.13585	        0.41458	       -0.02472	       -0.32693	        0.42094	       -0.02357	       -0.47259	        0.42952	        0.29799	       -0.33968	        0.43887	        0.30436	       -0.52637	        0.39790	        0.45880	       -0.41589	        0.39665	        0.70849	       -0.42108
   740000.00000	        0.09657	       -0.00081	       -0.13585	        0.41458	       -0.02472	       -0.32693	        0.42094	       -0.02357	       -0.47259	        0.42952	        0.29799	       -0.33968	        0.43887	        0.30436	       -0.52637	        0.39790	        0.45880	       -0.41589	        0.39665	        0.70849	       -0.42108
   765000.00000	        0.09653	       -0.00078	       -0.13587	        0.41466	       -0.02470	       -0.32694	        0.42097	       -0.02373	       -0.47259	        0.43054	        0.29768	       -0.33917	        0.43893	        0.30494	       -0.52538	        0.39883	        0.45890	       -0.41499	        0.39878	        0.70858	       -0.41992
   765000.00000	        0.09653	       -0.00078	       -0.13587	        0.41466	       -0.02470	       -0.32694	        0.42097	       -0.02373	       -0.47259	        0.43054	        0.29768	       -0.33917	        0.43893	        0.30494	       -0.52538	        0.39883	        0.45890	       -0.41499	        0.39878	        0.70858	       -0.41992
   782000.00000	        0.09627	       -0.00087	       -0.13607	        0.41463	       -0.02474	       -0.32691	        0.42092	       -0.02352	       -0.47259	        0.43122	        0.29763	       -0.33884	        0.43937	        0.30536	       -0.52511	        0.39946	        0.45890	       -0.41439	        0.39977	        0.70870	       -0.41892
   782000.00000	        0.09627	       -0.00087	       -0.13607	        0.41463	       -0.02474	       -0.32691	        0.42092	       -0.02352	       -0.47259	        0.43122	        0.29763	       -0.33884	        0.43937	        0.30536	       -0.52511	        0.39946	        0.45890	       -0.41439	        0.39977	        0.70870	       -0.41892
   808000.00000	        0.09652	       -0.00077	       -0.13588	        0.41482	       -0.02481	       -0.32695	        0.42071	       -0.02362	       -0.47258	        0.43222	        0.29751	       -0.33817	        0.43990	        0.30564	       -0.52481	        0.40079	        0.45909	       -0.41357	        0.40126	        0.70875	       -0.41740
   808000.00000	        0.09652	       -0.00077	       -0.13588	        0.41482	       -0.02481	       -0.32695	        0.42071	       -0.02362	       -0.47258	        0.43222	        0.29751	       -0.33817	        0.43990	        0.30564	       -0.52481	        0.40079	        0.45909	       -0.41357	        0.40126	        0.70875	       -0.41740
   832000.00000	        0.09655	       -0.00079	       -0.13587	        0.41488	       -0.02483	       -0.32697	        0.42098	       -0.02365	       -0.47259	        0.43306	        0.29760	       -0.33756	        0.44106	        0.30575	       -0.52413	        0.40231	        0.45933	       -0.41274	        0.40236	        0.70888	       -0.41553
   832000.00000	        0.09655	       -0.00079	       -0.13587	        0.41488	       -0.02483	       -0.32697	        0.42098	       -0.02365	       -0.47259	        0.43306	        0.29760	       -0.33756	        0.44106	        0.30575	       -0.52413	        0.40231	        0.45933	       -0.41274	        0.40236	        0.70888	       -0.41553
   856000.00000	        0.09656	       -0.00080	       -0.13585	        0.41488	       -0.02484	       -0.32696	        0.42098	       -0.02361	       -0.47259	        0.43379	        0.29736	       -0.33724	        0.44239	        0.30591	       -0.52372	        0.40318	        0.45934	       -0.41218	        0.40337	        0.70879	       -0.41425
   856000.00000	        0.09656	       -0.00080	       -0.13585	        0.41488	       -0.02484	       -0.32696	        0.42098	       -0.02361	       -0.47259	        0.43379	        0.29736	       -0.33724	        0.44239	        0.30591	       -0.52372	        0.40318	        0.45934	       -0.41218	        0.40337	        0.70879	       -0.41425
   856000.00000	        0.09656	       -0.00080	       -0.13585	        0.41488	       -0.02484	       -0.32696	        0.42098	       -0.02361	       -0.47259	        0.43379	        0.29736	       -0.33724	        0.44239	        0.30591	       -0.52372	        0.40318	        0.45934	       -0.41218	        0.40337	        0.70879	       -0.41425
   874000.00000	        0.09654	       -0.00078	       -0.13585	        0.41489	       -0.02491	       -0.32692	        0.42086	       -0.02358	       -0.47256	        0.43465	        0.29741	       -0.33687	        0.44310	        0.30574	       -0.52351	        0.40463	        0.45928	       -0.41128	        0.40454	        0.70903	       -0.41217
   874000.00000	        0.09654	       -0.00078	       -0.13585	        0.41489	       -0.02491	       -0.32692	        0.42086	       -0.02358	       -0.47256	        0.43465	        0.29741	       -0.33687	        0.44310	        0.30574	       -0.52351	        0.40463	        0.45928	       -0.41128	        0.40454	        0.70903	       -0.41217
   899000.00000	        0.09655	       -0.00079	       -0.13586	        0.41495	       -0.02490	       -0.32694	        0.42092	       -0.02354	       -0.47258	        0.43527	        0.29758	       -0.33625	        0.44348	        0.30626	       -0.52246	        0.40572	        0.45948	       -0.41053	        0.40616	        0.70910	       -0.40988
   899000.00000	        0.09655	       -0.00079	       -0.13586	        0.41495	       -0.02490	       -0.32694	        0.42092	       -0.02354	       -0.47258	        0.43527	        0.29758	       -0.33625	        0.44348	        0.30626	       -0.52246	        0.40572	        0.45948	       -0.41053	        0.40616	        0.70910	       -0.40988
   915000.00000	        0.09654	       -0.00077	       -0.13586	        0.41497	       -0.02492	       -0.32694	        0.42078	       -0.02368	       -0.47259	        0.43552	        0.29779	       -0.33585	        0.44359	        0.30666	       -0.52226	        0.40615	        0.45987	       -0.41002	        0.40737	        0.70933	       -0.40856
   915000.00000	        0.09654	       -0.00077	       -0.13586	        0.41497	       -0.02492	       -0.32694	        0.42078	       -0.02368	       -0.47259	        0.43552	        0.29779	       -0.33585	        0.44359	        0.30666	       -0.52226	        0.40615	        0.45987	       -0.41002	        0.40737	        0.70933	       -0.40856
   940000.00000	        0.09656	       -0.00079	       -0.13585	        0.41494	       -0.02485	       -0.32694	        0.42100	       -0.02367	       -0.47267	        0.43568	        0.29789	       -0.33535	        0.44408	        0.30691	       -0.52168	        0.40697	        0.46016	       -0.40921	        0.40936	        0.70960	       -0.40651
   940000.00000	        0.09656	       -0.00079	       -0.13585	        0.41494	       -0.02485	       -0.32694	        0.42100	       -0.02367	       -0.47267	        0.43568	        0.29789	       -0.33535	        0.44408	        0.30691	       -0.52168	        0.40697	        0.46016	       -0.40921	        0.40936	        0.70960	       -0.40651
