time	base_x	base_y	base_z	l_foot_x	l_foot_y	l_foot_z	r_foot_x	r_foot_y	r_foot_z	l_hip_x	l_hip_y	l_hip_z	r_hip_x	r_hip_y	r_hip_z	abs_x	abs_y	abs_z	head_x	head_y	head_z
        0.00000	        0.09654	       -0.00077	       -0.13584	        0.41845	       -0.02431	       -0.32153	        0.42245	       -0.02301	       -0.48219	        0.44296	        0.29916	       -0.33196	        0.45987	        0.31013	       -0.52051	        0.42402	        0.46183	       -0.40762	        0.43438	        0.71125	       -0.40598
        0.00000	        0.09654	       -0.00077	       -0.13584	        0.41845	       -0.02431	       -0.32153	        0.42245	       -0.02301	       -0.48219	        0.44296	        0.29916	       -0.33196	        0.45987	        0.31013	       -0.52051	        0.42402	        0.46183	       -0.40762	        0.43438	        0.71125	       -0.40598
   565000.00000	        0.09650	       -0.00074	       -0.13590	        0.41844	       -0.02441	       -0.32153	        0.42253	       -0.02309	       -0.48222	        0.44319	        0.29915	       -0.33211	        0.46011	        0.31002	       -0.52059	        0.42436	        0.46188	       -0.40771	        0.43475	        0.71148	       -0.40516
   565000.00000	        0.09650	       -0.00074	       -0.13590	        0.41844	       -0.02441	       -0.32153	        0.42253	       -0.02309	       -0.48222	        0.44319	        0.29915	       -0.33211	        0.46011	        0.31002	       -0.52059	        0.42436	        0.46188	       -0.40771	        0.43475	        0.71148	       -0.40516
   589000.00000	        0.09654	       -0.00079	       -0.13586	        0.41847	       -0.02445	       -0.32152	        0.42248	       -0.02300	       -0.48225	        0.44329	        0.29912	       -0.33230	        0.46003	        0.31013	       -0.52095	        0.42451	        0.46202	       -0.40785	        0.43533	        0.71144	       -0.40445
   589000.00000	        0.09654	       -0.00079	       -0.13586	        0.41847	       -0.02445	       -0.32152	        0.42248	       -0.02300	       -0.48225	        0.44329	        0.29912	       -0.33230	        0.46003	        0.31013	       -0.52095	        0.42451	        0.46202	       -0.40785	        0.43533	        0.71144	       -0.40445
   606000.00000	        0.09653	       -0.00077	       -0.13587	        0.41857	       -0.02443	       -0.32157	        0.42259	       -0.02303	       -0.48224	        0.44335	        0.29920	       -0.33230	        0.45999	        0.31024	       -0.52097	        0.42459	        0.46202	       -0.40779	        0.43568	        0.71140	       -0.40418
   606000.00000	        0.09653	       -0.00077	       -0.13587	        0.41857	       -0.02443	       -0.32157	        0.42259	       -0.02303	       -0.48224	        0.44335	        0.29920	       -0.33230	        0.45999	        0.31024	       -0.52097	        0.42459	        0.46202	       -0.40779	        0.43568	        0.71140	       -0.40418
   632000.00000	        0.09655	       -0.00077	       -0.13586	        0.41856	       -0.02445	       -0.32153	        0.42250	       -0.02298	       -0.48226	        0.44345	        0.29919	       -0.33218	        0.45997	        0.31015	       -0.52086	        0.42480	        0.46204	       -0.40752	        0.43599	        0.71142	       -0.40408
   632000.00000	        0.09655	       -0.00077	       -0.13586	        0.41856	       -0.02445	       -0.32153	        0.42250	       -0.02298	       -0.48226	        0.44345	        0.29919	       -0.33218	        0.45997	        0.31015	       -0.52086	        0.42480	        0.46204	       -0.40752	        0.43599	        0.71142	       -0.40408
   656000.00000	        0.09653	       -0.00077	       -0.13588	        0.41843	       -0.02433	       -0.32156	        0.42251	       -0.02305	       -0.48226	        0.44335	        0.29910	       -0.33194	        0.46001	        0.31024	       -0.52061	        0.42480	        0.46202	       -0.40735	        0.43612	        0.71147	       -0.40426
   656000.00000	        0.09653	       -0.00077	       -0.13588	        0.41843	       -0.02433	       -0.32156	        0.42251	       -0.02305	       -0.48226	        0.44335	        0.29910	       -0.33194	        0.46001	        0.31024	       -0.52061	        0.42480	        0.46202	       -0.40735	        0.43612	        0.71147	       -0.40426
   680000.00000	        0.09656	       -0.00082	       -0.13586	        0.41846	       -0.02438	       -0.32155	        0.42255	       -0.02301	       -0.48226	        0.44329	        0.29914	       -0.33175	        0.45979	        0.31042	       -0.52033	        0.42484	        0.46200	       -0.40713	        0.43617	        0.71143	       -0.40456
   680000.00000	        0.09656	       -0.00082	       -0.13586	        0.41846	       -0.02438	       -0.32155	        0.42255	       -0.02301	       -0.48226	        0.44329	        0.29914	       -0.33175	        0.45979	        0.31042	       -0.52033	        0.42484	        0.46200	       -0.40713	        0.43617	        0.71143	       -0.40456
   680000.00000	        0.09656	       -0.00082	       -0.13586	        0.41846	       -0.02438	       -0.32155	        0.42255	       -0.02301	       -0.48226	        0.44329	        0.29914	       -0.33175	        0.45979	        0.31042	       -0.52033	        0.42484	        0.46200	       -0.40713	        0.43617	        0.71143	       -0.40456
   698000.00000	        0.09653	       -0.00078	       -0.13587	        0.41853	       -0.02440	       -0.32153	        0.42255	       -0.02308	       -0.48227	        0.44314	        0.29912	       -0.33152	        0.45962	        0.31059	       -0.51966	        0.42476	        0.46198	       -0.40674	        0.43593	        0.71144	       -0.40506
   698000.00000	        0.09653	       -0.00078	       -0.13587	        0.41853	       -0.02440	       -0.32153	        0.42255	       -0.02308	       -0.48227	        0.44314	        0.29912	       -0.33152	        0.45962	        0.31059	       -0.51966	        0.42476	        0.46198	       -0.40674	        0.43593	        0.71144	       -0.40506
   723000.00000	        0.09656	       -0.00081	       -0.13586	        0.41853	       -0.02438	       -0.32157	        0.42256	       -0.02304	       -0.48229	        0.44306	        0.29903	       -0.33132	        0.45955	        0.31056	       -0.51986	        0.42443	        0.46187	       -0.40662	        0.43554	        0.71142	       -0.40571
   723000.00000	        0.09656	       -0.00081	       -0.13586	        0.41853	       -0.02438	       -0.32157	        0.42256	       -0.02304	       -0.48229	        0.44306	        0.29903	       -0.33132	        0.45955	        0.31056	       -0.51986	        0.42443	        0.46187	       -0.40662	        0.43554	        0.71142	       -0.40571
   739000.00000	        0.09654	       -0.00078	       -0.13587	        0.41854	       -0.02442	       -0.32155	        0.42251	       -0.02307	       -0.48228	        0.44295	        0.29900	       -0.33120	        0.45966	        0.31022	       -0.51982	        0.42409	        0.46158	       -0.40654	        0.43538	        0.71129	       -0.40612
   739000.00000	        0.09654	       -0.00078	       -0.13587	        0.41854	       -0.02442	       -0.32155	        0.42251	       -0.02307	       -0.48228	        0.44295	        0.29900	       -0.33120	        0.45966	        0.31022	       -0.51982	        0.42409	        0.46158	       -0.40654	        0.43538	        0.71129	       -0.40612
   772000.00000	        0.09654	       -0.00079	       -0.13587	        0.41855	       -0.02451	       -0.32155	        0.42252	       -0.02308	       -0.48230	        0.44273	        0.29894	       -0.33129	        0.45992	        0.30967	       -0.51998	        0.42392	        0.46192	       -0.40650	        0.43456	        0.71135	       -0.40704
   772000.00000	        0.09654	       -0.00079	       -0.13587	        0.41855	       -0.02451	       -0.32155	        0.42252	       -0.02308	       -0.48230	        0.44273	        0.29894	       -0.33129	        0.45992	        0.30967	       -0.51998	        0.42392	        0.46192	       -0.40650	        0.43456	        0.71135	       -0.40704
   772000.00000	        0.09654	       -0.00079	       -0.13587	        0.41855	       -0.02451	       -0.32155	        0.42252	       -0.02308	       -0.48230	        0.44273	        0.29894	       -0.33129	        0.45992	        0.30967	       -0.51998	        0.42392	        0.46192	       -0.40650	        0.43456	        0.71135	       -0.40704
   789000.00000	        0.09659	       -0.00082	       -0.13584	        0.41845	       -0.02437	       -0.32155	        0.42249	       -0.02306	       -0.48227	        0.44265	        0.29895	       -0.33138	        0.45987	        0.30963	       -0.52020	        0.42376	        0.46190	       -0.40666	        0.43420	        0.71125	       -0.40745
   789000.00000	        0.09659	       -0.00082	       -0.13584	        0.41845	       -0.02437	       -0.32155	        0.42249	       -0.02306	       -0.48227	        0.44265	        0.29895	       -0.33138	        0.45987	        0.30963	       -0.52020	        0.42376	        0.46190	       -0.40666	        0.43420	        0.71125	       -0.40745
   814000.00000	        0.09655	       -0.00079	       -0.13585	        0.41850	       -0.02440	       -0.32158	        0.42257	       -0.02321	       -0.48226	        0.44251	        0.29895	       -0.33151	        0.45949	        0.30934	       -0.52032	        0.42326	        0.46173	       -0.40696	        0.43381	        0.71108	       -0.40802
   814000.00000	        0.09655	       -0.00079	       -0.13585	        0.41850	       -0.02440	       -0.32158	        0.42257	       -0.02321	       -0.48226	        0.44251	        0.29895	       -0.33151	        0.45949	        0.30934	       -0.52032	        0.42326	        0.46173	       -0.40696	        0.43381	        0.71108	       -0.40802
   839000.00000	        0.09657	       -0.00081	       -0.13586	        0.41852	       -0.02443	       -0.32153	        0.42252	       -0.02315	       -0.48226	        0.44237	        0.29906	       -0.33160	        0.45927	        0.30934	       -0.52046	        0.42281	        0.46175	       -0.40722	        0.43312	        0.71106	       -0.40858
   839000.00000	        0.09657	       -0.00081	       -0.13586	        0.41852	       -0.02443	       -0.32153	        0.42252	       -0.02315	       -0.48226	        0.44237	        0.29906	       -0.33160	        0.45927	        0.30934	       -0.52046	        0.42281	        0.46175	       -0.40722	        0.43312	        0.71106	       -0.40858
   856000.00000	        0.09657	       -0.00078	       -0.13583	        0.41844	       -0.02432	       -0.32153	        0.42247	       -0.02318	       -0.48225	        0.44219	        0.29904	       -0.33180	        0.45867	        0.30936	       -0.52064	        0.42259	        0.46177	       -0.40745	        0.43256	        0.71110	       -0.40892
   856000.00000	        0.09657	       -0.00078	       -0.13583	        0.41844	       -0.02432	       -0.32153	        0.42247	       -0.02318	       -0.48225	        0.44219	        0.29904	       -0.33180	        0.45867	        0.30936	       -0.52064	        0.42259	        0.46177	       -0.40745	        0.43256	        0.71110	       -0.40892
   881000.00000	        0.09604	       -0.00078	       -0.13602	        0.41852	       -0.02445	       -0.32154	        0.42242	       -0.02311	       -0.48225	        0.44209	        0.29900	       -0.33203	        0.45868	        0.30930	       -0.52074	        0.42202	        0.46183	       -0.40776	        0.43182	        0.71100	       -0.40919
   881000.00000	        0.09604	       -0.00078	       -0.13602	        0.41852	       -0.02445	       -0.32154	        0.42242	       -0.02311	       -0.48225	        0.44209	        0.29900	       -0.33203	        0.45868	        0.30930	       -0.52074	        0.42202	        0.46183	       -0.40776	        0.43182	        0.71100	       -0.40919
   906000.00000	        0.09657	       -0.00082	       -0.13585	        0.41852	       -0.02437	       -0.32158	        0.42248	       -0.02324	       -0.48228	        0.44204	        0.29897	       -0.33227	        0.45838	        0.30956	       -0.52111	        0.42171	        0.46179	       -0.40801	        0.43105	        0.71092	       -0.40936
   906000.00000	        0.09657	       -0.00082	       -0.13585	        0.41852	       -0.02437	       -0.32158	        0.42248	       -0.02324	       -0.48228	        0.44204	        0.29897	       -0.33227	        0.45838	        0.30956	       -0.52111	        0.42171	        0.46179	       -0.40801	        0.43105	        0.71092	       -0.40936
   906000.00000	        0.09657	       -0.00082	       -0.13585	        0.41852	       -0.02437	       -0.32158	        0.42248	       -0.02324	       -0.48228	        0.44204	        0.29897	       -0.33227	        0.45838	        0.30956	       -0.52111	        0.42171	        0.46179	       -0.40801	        0.43105	        0.71092	       -0.40936
   914000.00000	        0.09656	       -0.00080	       -0.13584	        0.41852	       -0.02444	       -0.32153	        0.42245	       -0.02324	       -0.48228	        0.44205	        0.29898	       -0.33235	        0.45831	        0.30941	       -0.52112	        0.42169	        0.46175	       -0.40806	        0.43078	        0.71092	       -0.40947
   914000.00000	        0.09656	       -0.00080	       -0.13584	        0.41852	       -0.02444	       -0.32153	        0.42245	       -0.02324	       -0.48228	        0.44205	        0.29898	       -0.33235	        0.45831	        0.30941	       -0.52112	        0.42169	        0.46175	       -0.40806	        0.43078	        0.71092	       -0.40947
   949000.00000	        0.09656	       -0.00080	       -0.13585	        0.41851	       -0.02444	       -0.32150	        0.42236	       -0.02313	       -0.48227	        0.44187	        0.29896	       -0.33251	        0.45815	        0.30945	       -0.52137	        0.42130	        0.46167	       -0.40825	        0.42977	        0.71086	       -0.40970
   949000.00000	        0.09656	       -0.00080	       -0.13585	        0.41851	       -0.02444	       -0.32150	        0.42236	       -0.02313	       -0.48227	        0.44187	        0.29896	       -0.33251	        0.45815	        0.30945	       -0.52137	        0.42130	        0.46167	       -0.40825	        0.42977	        0.71086	       -0.40970
   973000.00000	        0.09652	       -0.00075	       -0.13587	        0.41855	       -0.02442	       -0.32157	        0.42242	       -0.02321	       -0.48224	        0.44176	        0.29896	       -0.33253	        0.45801	        0.30917	       -0.52131	        0.42107	        0.46169	       -0.40827	        0.42918	        0.71079	       -0.40967
   973000.00000	        0.09652	       -0.00075	       -0.13587	        0.41855	       -0.02442	       -0.32157	        0.42242	       -0.02321	       -0.48224	        0.44176	        0.29896	       -0.33253	        0.45801	        0.30917	       -0.52131	        0.42107	        0.46169	       -0.40827	        0.42918	        0.71079	       -0.40967
   989000.00000	        0.09652	       -0.00078	       -0.13588	        0.41842	       -0.02435	       -0.32149	        0.42245	       -0.02322	       -0.48227	        0.44176	        0.29888	       -0.33247	        0.45792	        0.30927	       -0.52138	        0.42090	        0.46158	       -0.40822	        0.42884	        0.71077	       -0.40959
   989000.00000	        0.09652	       -0.00078	       -0.13588	        0.41842	       -0.02435	       -0.32149	        0.42245	       -0.02322	       -0.48227	        0.44176	        0.29888	       -0.33247	        0.45792	        0.30927	       -0.52138	        0.42090	        0.46158	       -0.40822	        0.42884	        0.71077	       -0.40959
  1014000.00000	        0.09656	       -0.00081	       -0.13587	        0.41845	       -0.02437	       -0.32154	        0.42250	       -0.02303	       -0.48221	        0.44157	        0.29888	       -0.33242	        0.45767	        0.30935	       -0.52138	        0.42071	        0.46161	       -0.40813	        0.42854	        0.71069	       -0.40938
  1014000.00000	        0.09656	       -0.00081	       -0.13587	        0.41845	       -0.02437	       -0.32154	        0.42250	       -0.02303	       -0.48221	        0.44157	        0.29888	       -0.33242	        0.45767	        0.30935	       -0.52138	        0.42071	        0.46161	       -0.40813	        0.42854	        0.71069	       -0.40938
