time	base_x	base_y	base_z	l_foot_x	l_foot_y	l_foot_z	r_foot_x	r_foot_y	r_foot_z	l_hip_x	l_hip_y	l_hip_z	r_hip_x	r_hip_y	r_hip_z	abs_x	abs_y	abs_z	head_x	head_y	head_z
        0.00000	        0.09654	       -0.00080	       -0.13587	        0.41047	       -0.02447	       -0.32793	        0.42184	       -0.02344	       -0.48535	        0.43376	        0.29803	       -0.33716	        0.45525	        0.30886	       -0.52480	        0.41293	        0.46020	       -0.41358	        0.41747	        0.71024	       -0.41162
        0.00000	        0.09654	       -0.00080	       -0.13587	        0.41047	       -0.02447	       -0.32793	        0.42184	       -0.02344	       -0.48535	        0.43376	        0.29803	       -0.33716	        0.45525	        0.30886	       -0.52480	        0.41293	        0.46020	       -0.41358	        0.41747	        0.71024	       -0.41162
   540000.00000	        0.09654	       -0.00080	       -0.13587	        0.41047	       -0.02447	       -0.32793	        0.42184	       -0.02344	       -0.48535	        0.43376	        0.29803	       -0.33716	        0.45525	        0.30886	       -0.52480	        0.41293	        0.46020	       -0.41358	        0.41747	        0.71024	       -0.41162
   566000.00000	        0.09657	       -0.00082	       -0.13585	        0.41038	       -0.02446	       -0.32768	        0.42179	       -0.02341	       -0.48535	        0.43495	        0.29818	       -0.33698	        0.45590	        0.30881	       -0.52502	        0.41475	        0.46092	       -0.41295	        0.42081	        0.71045	       -0.41018
   566000.00000	        0.09657	       -0.00082	       -0.13585	        0.41038	       -0.02446	       -0.32768	        0.42179	       -0.02341	       -0.48535	        0.43495	        0.29818	       -0.33698	        0.45590	        0.30881	       -0.52502	        0.41475	        0.46092	       -0.41295	        0.42081	        0.71045	       -0.41018
   593000.00000	        0.09656	       -0.00080	       -0.13584	        0.41030	       -0.02436	       -0.32737	        0.42178	       -0.02340	       -0.48535	        0.43628	        0.29849	       -0.33663	        0.45650	        0.30921	       -0.52478	        0.41671	        0.46131	       -0.41227	        0.42510	        0.71098	       -0.40863
   593000.00000	        0.09656	       -0.00080	       -0.13584	        0.41030	       -0.02436	       -0.32737	        0.42178	       -0.02340	       -0.48535	        0.43628	        0.29849	       -0.33663	        0.45650	        0.30921	       -0.52478	        0.41671	        0.46131	       -0.41227	        0.42510	        0.71098	       -0.40863
   609000.00000	        0.09654	       -0.00078	       -0.13586	        0.41031	       -0.02446	       -0.32726	        0.42177	       -0.02341	       -0.48534	        0.43694	        0.29854	       -0.33650	        0.45697	        0.30964	       -0.52441	        0.41810	        0.46198	       -0.41194	        0.42733	        0.71114	       -0.40781
   609000.00000	        0.09654	       -0.00078	       -0.13586	        0.41031	       -0.02446	       -0.32726	        0.42177	       -0.02341	       -0.48534	        0.43694	        0.29854	       -0.33650	        0.45697	        0.30964	       -0.52441	        0.41810	        0.46198	       -0.41194	        0.42733	        0.71114	       -0.40781
   635000.00000	        0.09654	       -0.00079	       -0.13587	        0.41028	       -0.02440	       -0.32725	        0.42177	       -0.02338	       -0.48536	        0.43787	        0.29871	       -0.33623	        0.45786	        0.30981	       -0.52418	        0.41968	        0.46192	       -0.41159	        0.43037	        0.71148	       -0.40674
   635000.00000	        0.09654	       -0.00079	       -0.13587	        0.41028	       -0.02440	       -0.32725	        0.42177	       -0.02338	       -0.48536	        0.43787	        0.29871	       -0.33623	        0.45786	        0.30981	       -0.52418	        0.41968	        0.46192	       -0.41159	        0.43037	        0.71148	       -0.40674
   660000.00000	        0.09654	       -0.00078	       -0.13586	        0.41027	       -0.02440	       -0.32722	        0.42209	       -0.02330	       -0.48545	        0.43878	        0.29883	       -0.33604	        0.45882	        0.30993	       -0.52406	        0.42140	        0.46244	       -0.41129	        0.43324	        0.71175	       -0.40583
   660000.00000	        0.09654	       -0.00078	       -0.13586	        0.41027	       -0.02440	       -0.32722	        0.42209	       -0.02330	       -0.48545	        0.43878	        0.29883	       -0.33604	        0.45882	        0.30993	       -0.52406	        0.42140	        0.46244	       -0.41129	        0.43324	        0.71175	       -0.40583
   660000.00000	        0.09654	       -0.00078	       -0.13586	        0.41027	       -0.02440	       -0.32722	        0.42209	       -0.02330	       -0.48545	        0.43878	        0.29883	       -0.33604	        0.45882	        0.30993	       -0.52406	        0.42140	        0.46244	       -0.41129	        0.43324	        0.71175	       -0.40583
   685000.00000	        0.09656	       -0.00083	       -0.13586	        0.41021	       -0.02440	       -0.32691	        0.42177	       -0.02321	       -0.48621	        0.43941	        0.29900	       -0.33589	        0.45963	        0.30984	       -0.52399	        0.42298	        0.46259	       -0.41105	        0.43590	        0.71210	       -0.40519
   685000.00000	        0.09656	       -0.00083	       -0.13586	        0.41021	       -0.02440	       -0.32691	        0.42177	       -0.02321	       -0.48621	        0.43941	        0.29900	       -0.33589	        0.45963	        0.30984	       -0.52399	        0.42298	        0.46259	       -0.41105	        0.43590	        0.71210	       -0.40519
   710000.00000	        0.09601	       -0.00082	       -0.13604	        0.41020	       -0.02438	       -0.32677	        0.42183	       -0.02326	       -0.48623	        0.43987	        0.29911	       -0.33585	        0.46036	        0.31018	       -0.52420	        0.42431	        0.46253	       -0.41095	        0.43891	        0.71226	       -0.40448
   710000.00000	        0.09601	       -0.00082	       -0.13604	        0.41020	       -0.02438	       -0.32677	        0.42183	       -0.02326	       -0.48623	        0.43987	        0.29911	       -0.33585	        0.46036	        0.31018	       -0.52420	        0.42431	        0.46253	       -0.41095	        0.43891	        0.71226	       -0.40448
   726000.00000	        0.09656	       -0.00079	       -0.13587	        0.41016	       -0.02440	       -0.32679	        0.42188	       -0.02330	       -0.48624	        0.44049	        0.29923	       -0.33578	        0.46082	        0.31031	       -0.52406	        0.42562	        0.46289	       -0.41071	        0.44075	        0.71245	       -0.40419
   751000.00000	        0.09655	       -0.00081	       -0.13586	        0.41006	       -0.02440	       -0.32681	        0.42180	       -0.02318	       -0.48624	        0.44114	        0.29941	       -0.33567	        0.46176	        0.31028	       -0.52403	        0.42692	        0.46320	       -0.41065	        0.44333	        0.71262	       -0.40410
   751000.00000	        0.09655	       -0.00081	       -0.13586	        0.41006	       -0.02440	       -0.32681	        0.42180	       -0.02318	       -0.48624	        0.44114	        0.29941	       -0.33567	        0.46176	        0.31028	       -0.52403	        0.42692	        0.46320	       -0.41065	        0.44333	        0.71262	       -0.40410
