time	base_x	base_y	base_z	l_foot_x	l_foot_y	l_foot_z	r_foot_x	r_foot_y	r_foot_z	l_hip_x	l_hip_y	l_hip_z	r_hip_x	r_hip_y	r_hip_z	abs_x	abs_y	abs_z	head_x	head_y	head_z
        0.00000	        0.09648	       -0.00077	       -0.13586	        0.41863	       -0.00185	       -0.33976	        0.42677	        0.00292	       -0.47095	        0.42238	        0.31140	       -0.33638	        0.43548	        0.32158	       -0.51907	        0.39219	        0.47410	       -0.40781	        0.38798	        0.72342	       -0.40758
        0.00000	        0.09648	       -0.00077	       -0.13586	        0.41863	       -0.00185	       -0.33976	        0.42677	        0.00292	       -0.47095	        0.42238	        0.31140	       -0.33638	        0.43548	        0.32158	       -0.51907	        0.39219	        0.47410	       -0.40781	        0.38798	        0.72342	       -0.40758
   540000.00000	        0.09648	       -0.00077	       -0.13586	        0.41863	       -0.00185	       -0.33976	        0.42677	        0.00292	       -0.47095	        0.42238	        0.31140	       -0.33638	        0.43548	        0.32158	       -0.51907	        0.39219	        0.47410	       -0.40781	        0.38798	        0.72342	       -0.40758
   565000.00000	        0.09646	       -0.00074	       -0.13587	        0.41870	       -0.00191	       -0.33976	        0.42686	        0.00279	       -0.47093	        0.42288	        0.31146	       -0.33651	        0.43600	        0.32152	       -0.51905	        0.39331	        0.47447	       -0.40773	        0.38971	        0.72364	       -0.40753
   565000.00000	        0.09646	       -0.00074	       -0.13587	        0.41870	       -0.00191	       -0.33976	        0.42686	        0.00279	       -0.47093	        0.42288	        0.31146	       -0.33651	        0.43600	        0.32152	       -0.51905	        0.39331	        0.47447	       -0.40773	        0.38971	        0.72364	       -0.40753
   581000.00000	        0.09650	       -0.00077	       -0.13585	        0.41860	       -0.00178	       -0.33977	        0.42692	        0.00306	       -0.47096	        0.42312	        0.31168	       -0.33653	        0.43613	        0.32175	       -0.51934	        0.39382	        0.47448	       -0.40775	        0.39076	        0.72379	       -0.40743
   581000.00000	        0.09650	       -0.00077	       -0.13585	        0.41860	       -0.00178	       -0.33977	        0.42692	        0.00306	       -0.47096	        0.42312	        0.31168	       -0.33653	        0.43613	        0.32175	       -0.51934	        0.39382	        0.47448	       -0.40775	        0.39076	        0.72379	       -0.40743
   606000.00000	        0.09648	       -0.00078	       -0.13588	        0.41860	       -0.00177	       -0.33979	        0.42693	        0.00302	       -0.47100	        0.42351	        0.31156	       -0.33672	        0.43669	        0.32145	       -0.51921	        0.39465	        0.47456	       -0.40794	        0.39222	        0.72405	       -0.40744
   606000.00000	        0.09648	       -0.00078	       -0.13588	        0.41860	       -0.00177	       -0.33979	        0.42693	        0.00302	       -0.47100	        0.42351	        0.31156	       -0.33672	        0.43669	        0.32145	       -0.51921	        0.39465	        0.47456	       -0.40794	        0.39222	        0.72405	       -0.40744
   606000.00000	        0.09648	       -0.00078	       -0.13588	        0.41860	       -0.00177	       -0.33979	        0.42693	        0.00302	       -0.47100	        0.42351	        0.31156	       -0.33672	        0.43669	        0.32145	       -0.51921	        0.39465	        0.47456	       -0.40794	        0.39222	        0.72405	       -0.40744
   623000.00000	        0.09609	       -0.00069	       -0.13600	        0.41857	       -0.00175	       -0.33980	        0.42693	        0.00309	       -0.47096	        0.42393	        0.31180	       -0.33674	        0.43706	        0.32170	       -0.51931	        0.39514	        0.47475	       -0.40805	        0.39322	        0.72413	       -0.40748
   623000.00000	        0.09609	       -0.00069	       -0.13600	        0.41857	       -0.00175	       -0.33980	        0.42693	        0.00309	       -0.47096	        0.42393	        0.31180	       -0.33674	        0.43706	        0.32170	       -0.51931	        0.39514	        0.47475	       -0.40805	        0.39322	        0.72413	       -0.40748
   648000.00000	        0.09652	       -0.00081	       -0.13584	        0.41867	       -0.00185	       -0.33981	        0.42687	        0.00293	       -0.47101	        0.42438	        0.31196	       -0.33685	        0.43762	        0.32157	       -0.51941	        0.39582	        0.47493	       -0.40817	        0.39446	        0.72426	       -0.40757
   648000.00000	        0.09652	       -0.00081	       -0.13584	        0.41867	       -0.00185	       -0.33981	        0.42687	        0.00293	       -0.47101	        0.42438	        0.31196	       -0.33685	        0.43762	        0.32157	       -0.51941	        0.39582	        0.47493	       -0.40817	        0.39446	        0.72426	       -0.40757
   673000.00000	        0.09646	       -0.00076	       -0.13588	        0.41861	       -0.00176	       -0.33980	        0.42693	        0.00309	       -0.47099	        0.42494	        0.31176	       -0.33705	        0.43819	        0.32157	       -0.51965	        0.39617	        0.47572	       -0.40825	        0.39548	        0.72443	       -0.40772
   673000.00000	        0.09646	       -0.00076	       -0.13588	        0.41861	       -0.00176	       -0.33980	        0.42693	        0.00309	       -0.47099	        0.42494	        0.31176	       -0.33705	        0.43819	        0.32157	       -0.51965	        0.39617	        0.47572	       -0.40825	        0.39548	        0.72443	       -0.40772
   698000.00000	        0.09648	       -0.00077	       -0.13586	        0.41863	       -0.00172	       -0.33982	        0.42696	        0.00304	       -0.47102	        0.42522	        0.31194	       -0.33709	        0.43849	        0.32151	       -0.51966	        0.39675	        0.47566	       -0.40852	        0.39648	        0.72448	       -0.40784
   698000.00000	        0.09648	       -0.00077	       -0.13586	        0.41863	       -0.00172	       -0.33982	        0.42696	        0.00304	       -0.47102	        0.42522	        0.31194	       -0.33709	        0.43849	        0.32151	       -0.51966	        0.39675	        0.47566	       -0.40852	        0.39648	        0.72448	       -0.40784
