time	base_x	base_y	base_z	l_foot_x	l_foot_y	l_foot_z	r_foot_x	r_foot_y	r_foot_z	l_hip_x	l_hip_y	l_hip_z	r_hip_x	r_hip_y	r_hip_z	abs_x	abs_y	abs_z	head_x	head_y	head_z
        0.00000	        0.09648	       -0.00079	       -0.13588	        0.42185	       -0.00215	       -0.33660	        0.42626	        0.00584	       -0.48639	        0.44519	        0.31518	       -0.33724	        0.46553	        0.32762	       -0.52298	        0.43585	        0.48015	       -0.40856	        0.45714	        0.72895	       -0.40576
        0.00000	        0.09648	       -0.00079	       -0.13588	        0.42185	       -0.00215	       -0.33660	        0.42626	        0.00584	       -0.48639	        0.44519	        0.31518	       -0.33724	        0.46553	        0.32762	       -0.52298	        0.43585	        0.48015	       -0.40856	        0.45714	        0.72895	       -0.40576
   556000.00000	        0.09651	       -0.00077	       -0.13584	        0.42186	       -0.00224	       -0.33659	        0.42630	        0.00586	       -0.48637	        0.44541	        0.31515	       -0.33716	        0.46573	        0.32762	       -0.52290	        0.43618	        0.47996	       -0.40849	        0.45760	        0.72878	       -0.40541
   556000.00000	        0.09651	       -0.00077	       -0.13584	        0.42186	       -0.00224	       -0.33659	        0.42630	        0.00586	       -0.48637	        0.44541	        0.31515	       -0.33716	        0.46573	        0.32762	       -0.52290	        0.43618	        0.47996	       -0.40849	        0.45760	        0.72878	       -0.40541
   581000.00000	        0.09650	       -0.00079	       -0.13585	        0.42183	       -0.00218	       -0.33658	        0.42638	        0.00584	       -0.48639	        0.44564	        0.31517	       -0.33699	        0.46597	        0.32765	       -0.52271	        0.43679	        0.48003	       -0.40806	        0.45811	        0.72877	       -0.40477
   581000.00000	        0.09650	       -0.00079	       -0.13585	        0.42183	       -0.00218	       -0.33658	        0.42638	        0.00584	       -0.48639	        0.44564	        0.31517	       -0.33699	        0.46597	        0.32765	       -0.52271	        0.43679	        0.48003	       -0.40806	        0.45811	        0.72877	       -0.40477
   606000.00000	        0.09598	       -0.00081	       -0.13604	        0.42182	       -0.00227	       -0.33660	        0.42636	        0.00598	       -0.48636	        0.44578	        0.31520	       -0.33675	        0.46611	        0.32772	       -0.52253	        0.43716	        0.47989	       -0.40779	        0.45834	        0.72897	       -0.40399
   606000.00000	        0.09598	       -0.00081	       -0.13604	        0.42182	       -0.00227	       -0.33660	        0.42636	        0.00598	       -0.48636	        0.44578	        0.31520	       -0.33675	        0.46611	        0.32772	       -0.52253	        0.43716	        0.47989	       -0.40779	        0.45834	        0.72897	       -0.40399
   631000.00000	        0.09626	       -0.00088	       -0.13599	        0.42181	       -0.00224	       -0.33660	        0.42644	        0.00596	       -0.48633	        0.44602	        0.31519	       -0.33659	        0.46640	        0.32780	       -0.52234	        0.43763	        0.47998	       -0.40753	        0.45889	        0.72898	       -0.40314
   631000.00000	        0.09626	       -0.00088	       -0.13599	        0.42181	       -0.00224	       -0.33660	        0.42644	        0.00596	       -0.48633	        0.44602	        0.31519	       -0.33659	        0.46640	        0.32780	       -0.52234	        0.43763	        0.47998	       -0.40753	        0.45889	        0.72898	       -0.40314
   648000.00000	        0.09652	       -0.00079	       -0.13583	        0.42196	       -0.00217	       -0.33659	        0.42651	        0.00599	       -0.48632	        0.44619	        0.31514	       -0.33650	        0.46657	        0.32787	       -0.52219	        0.43777	        0.48006	       -0.40743	        0.45944	        0.72888	       -0.40255
   648000.00000	        0.09652	       -0.00079	       -0.13583	        0.42196	       -0.00217	       -0.33659	        0.42651	        0.00599	       -0.48632	        0.44619	        0.31514	       -0.33650	        0.46657	        0.32787	       -0.52219	        0.43777	        0.48006	       -0.40743	        0.45944	        0.72888	       -0.40255
   675000.00000	        0.09652	       -0.00080	       -0.13583	        0.42192	       -0.00227	       -0.33658	        0.42654	        0.00604	       -0.48632	        0.44625	        0.31521	       -0.33629	        0.46683	        0.32793	       -0.52200	        0.43817	        0.48013	       -0.40709	        0.46000	        0.72897	       -0.40195
   675000.00000	        0.09652	       -0.00080	       -0.13583	        0.42192	       -0.00227	       -0.33658	        0.42654	        0.00604	       -0.48632	        0.44625	        0.31521	       -0.33629	        0.46683	        0.32793	       -0.52200	        0.43817	        0.48013	       -0.40709	        0.46000	        0.72897	       -0.40195
