time	base_x	base_y	base_z	l_foot_x	l_foot_y	l_foot_z	r_foot_x	r_foot_y	r_foot_z	l_hip_x	l_hip_y	l_hip_z	r_hip_x	r_hip_y	r_hip_z	abs_x	abs_y	abs_z	head_x	head_y	head_z
        0.00000	        0.09645	       -0.00076	       -0.13588	        0.42290	       -0.00187	       -0.33573	        0.43169	        0.00442	       -0.47886	        0.44452	        0.31337	       -0.33193	        0.46605	        0.32703	       -0.51643	        0.43147	        0.48022	       -0.40238	        0.45185	        0.72915	       -0.39481
        0.00000	        0.09645	       -0.00076	       -0.13588	        0.42290	       -0.00187	       -0.33573	        0.43169	        0.00442	       -0.47886	        0.44452	        0.31337	       -0.33193	        0.46605	        0.32703	       -0.51643	        0.43147	        0.48022	       -0.40238	        0.45185	        0.72915	       -0.39481
   557000.00000	        0.09644	       -0.00073	       -0.13588	        0.42294	       -0.00194	       -0.33573	        0.43162	        0.00457	       -0.47885	        0.44485	        0.31338	       -0.33194	        0.46634	        0.32714	       -0.51632	        0.43188	        0.48036	       -0.40236	        0.45313	        0.72921	       -0.39447
   557000.00000	        0.09644	       -0.00073	       -0.13588	        0.42294	       -0.00194	       -0.33573	        0.43162	        0.00457	       -0.47885	        0.44485	        0.31338	       -0.33194	        0.46634	        0.32714	       -0.51632	        0.43188	        0.48036	       -0.40236	        0.45313	        0.72921	       -0.39447
   582000.00000	        0.09645	       -0.00073	       -0.13587	        0.42292	       -0.00186	       -0.33573	        0.43169	        0.00454	       -0.47885	        0.44514	        0.31342	       -0.33195	        0.46655	        0.32714	       -0.51601	        0.43235	        0.48043	       -0.40236	        0.45471	        0.72935	       -0.39413
   582000.00000	        0.09645	       -0.00073	       -0.13587	        0.42292	       -0.00186	       -0.33573	        0.43169	        0.00454	       -0.47885	        0.44514	        0.31342	       -0.33195	        0.46655	        0.32714	       -0.51601	        0.43235	        0.48043	       -0.40236	        0.45471	        0.72935	       -0.39413
   607000.00000	        0.09648	       -0.00075	       -0.13585	        0.42292	       -0.00187	       -0.33573	        0.43158	        0.00461	       -0.47878	        0.44528	        0.31343	       -0.33198	        0.46653	        0.32705	       -0.51625	        0.43275	        0.48058	       -0.40233	        0.45602	        0.72936	       -0.39377
   607000.00000	        0.09648	       -0.00075	       -0.13585	        0.42292	       -0.00187	       -0.33573	        0.43158	        0.00461	       -0.47878	        0.44528	        0.31343	       -0.33198	        0.46653	        0.32705	       -0.51625	        0.43275	        0.48058	       -0.40233	        0.45602	        0.72936	       -0.39377
   632000.00000	        0.09648	       -0.00078	       -0.13586	        0.42285	       -0.00183	       -0.33572	        0.43165	        0.00453	       -0.47881	        0.44549	        0.31345	       -0.33203	        0.46670	        0.32727	       -0.51617	        0.43307	        0.48060	       -0.40239	        0.45677	        0.72933	       -0.39352
   632000.00000	        0.09648	       -0.00078	       -0.13586	        0.42285	       -0.00183	       -0.33572	        0.43165	        0.00453	       -0.47881	        0.44549	        0.31345	       -0.33203	        0.46670	        0.32727	       -0.51617	        0.43307	        0.48060	       -0.40239	        0.45677	        0.72933	       -0.39352
