time	base_x	base_y	base_z	l_foot_x	l_foot_y	l_foot_z	r_foot_x	r_foot_y	r_foot_z	l_hip_x	l_hip_y	l_hip_z	r_hip_x	r_hip_y	r_hip_z	abs_x	abs_y	abs_z	head_x	head_y	head_z
        0.00000	        0.09389	        0.00099	       -0.09883	        0.42482	       -0.01630	       -0.21333	        0.42939	       -0.01745	       -0.38088	        0.46995	        0.28294	       -0.21714	        0.48723	        0.29222	       -0.40671	        0.46338	        0.44536	       -0.28900	        0.49537	        0.69337	       -0.29473
        0.00000	        0.09389	        0.00099	       -0.09883	        0.42482	       -0.01630	       -0.21333	        0.42939	       -0.01745	       -0.38088	        0.46995	        0.28294	       -0.21714	        0.48723	        0.29222	       -0.40671	        0.46338	        0.44536	       -0.28900	        0.49537	        0.69337	       -0.29473
   540000.00000	        0.09389	        0.00099	       -0.09883	        0.42482	       -0.01630	       -0.21333	        0.42939	       -0.01745	       -0.38088	        0.46995	        0.28294	       -0.21714	        0.48723	        0.29222	       -0.40671	        0.46338	        0.44536	       -0.28900	        0.49537	        0.69337	       -0.29473
   556000.00000	        0.09390	        0.00097	       -0.09883	        0.42479	       -0.01625	       -0.21333	        0.42934	       -0.01740	       -0.38088	        0.46986	        0.28301	       -0.21714	        0.48733	        0.29225	       -0.40655	        0.46342	        0.44550	       -0.28910	        0.49540	        0.69337	       -0.29473
   556000.00000	        0.09390	        0.00097	       -0.09883	        0.42479	       -0.01625	       -0.21333	        0.42934	       -0.01740	       -0.38088	        0.46986	        0.28301	       -0.21714	        0.48733	        0.29225	       -0.40655	        0.46342	        0.44550	       -0.28910	        0.49540	        0.69337	       -0.29473
   572000.00000	        0.09350	        0.00096	       -0.09891	        0.42484	       -0.01632	       -0.21333	        0.42936	       -0.01741	       -0.38089	        0.46990	        0.28300	       -0.21713	        0.48736	        0.29227	       -0.40650	        0.46337	        0.44552	       -0.28906	        0.49537	        0.69343	       -0.29483
   572000.00000	        0.09350	        0.00096	       -0.09891	        0.42484	       -0.01632	       -0.21333	        0.42936	       -0.01741	       -0.38089	        0.46990	        0.28300	       -0.21713	        0.48736	        0.29227	       -0.40650	        0.46337	        0.44552	       -0.28906	        0.49537	        0.69343	       -0.29483
   598000.00000	        0.09392	        0.00095	       -0.09882	        0.42481	       -0.01628	       -0.21333	        0.42937	       -0.01743	       -0.38089	        0.46988	        0.28295	       -0.21713	        0.48725	        0.29231	       -0.40649	        0.46349	        0.44527	       -0.28894	        0.49539	        0.69339	       -0.29473
   598000.00000	        0.09392	        0.00095	       -0.09882	        0.42481	       -0.01628	       -0.21333	        0.42937	       -0.01743	       -0.38089	        0.46988	        0.28295	       -0.21713	        0.48725	        0.29231	       -0.40649	        0.46349	        0.44527	       -0.28894	        0.49539	        0.69339	       -0.29473
   623000.00000	        0.09392	        0.00096	       -0.09882	        0.42480	       -0.01629	       -0.21333	        0.42933	       -0.01739	       -0.38088	        0.46990	        0.28300	       -0.21713	        0.48727	        0.29236	       -0.40648	        0.46340	        0.44542	       -0.28903	        0.49542	        0.69337	       -0.29468
   623000.00000	        0.09392	        0.00096	       -0.09882	        0.42480	       -0.01629	       -0.21333	        0.42933	       -0.01739	       -0.38088	        0.46990	        0.28300	       -0.21713	        0.48727	        0.29236	       -0.40648	        0.46340	        0.44542	       -0.28903	        0.49542	        0.69337	       -0.29468
   648000.00000	        0.09393	        0.00095	       -0.09881	        0.42482	       -0.01630	       -0.21333	        0.42934	       -0.01740	       -0.38088	        0.46991	        0.28298	       -0.21713	        0.48723	        0.29230	       -0.40675	        0.46342	        0.44542	       -0.28904	        0.49537	        0.69341	       -0.29482
   648000.00000	        0.09393	        0.00095	       -0.09881	        0.42482	       -0.01630	       -0.21333	        0.42934	       -0.01740	       -0.38088	        0.46991	        0.28298	       -0.21713	        0.48723	        0.29230	       -0.40675	        0.46342	        0.44542	       -0.28904	        0.49537	        0.69341	       -0.29482
   673000.00000	        0.09394	        0.00095	       -0.09880	        0.42478	       -0.01626	       -0.21333	        0.42938	       -0.01744	       -0.38089	        0.46992	        0.28297	       -0.21712	        0.48738	        0.29229	       -0.40649	        0.46339	        0.44566	       -0.28922	        0.49545	        0.69336	       -0.29469
   673000.00000	        0.09394	        0.00095	       -0.09880	        0.42478	       -0.01626	       -0.21333	        0.42938	       -0.01744	       -0.38089	        0.46992	        0.28297	       -0.21712	        0.48738	        0.29229	       -0.40649	        0.46339	        0.44566	       -0.28922	        0.49545	        0.69336	       -0.29469
   673000.00000	        0.09394	        0.00095	       -0.09880	        0.42478	       -0.01626	       -0.21333	        0.42938	       -0.01744	       -0.38089	        0.46992	        0.28297	       -0.21712	        0.48738	        0.29229	       -0.40649	        0.46339	        0.44566	       -0.28922	        0.49545	        0.69336	       -0.29469
   681000.00000	        0.09394	        0.00092	       -0.09882	        0.42483	       -0.01631	       -0.21333	        0.42939	       -0.01745	       -0.38088	        0.46985	        0.28297	       -0.21712	        0.48734	        0.29231	       -0.40646	        0.46343	        0.44538	       -0.28899	        0.49545	        0.69336	       -0.29470
   681000.00000	        0.09394	        0.00092	       -0.09882	        0.42483	       -0.01631	       -0.21333	        0.42939	       -0.01745	       -0.38088	        0.46985	        0.28297	       -0.21712	        0.48734	        0.29231	       -0.40646	        0.46343	        0.44538	       -0.28899	        0.49545	        0.69336	       -0.29470
   715000.00000	        0.09344	        0.00096	       -0.09897	        0.42479	       -0.01626	       -0.21332	        0.42938	       -0.01743	       -0.38088	        0.46992	        0.28295	       -0.21712	        0.48727	        0.29233	       -0.40645	        0.46341	        0.44537	       -0.28902	        0.49542	        0.69337	       -0.29469
   739000.00000	        0.09390	        0.00097	       -0.09882	        0.42480	       -0.01627	       -0.21333	        0.42941	       -0.01747	       -0.38089	        0.46986	        0.28296	       -0.21711	        0.48735	        0.29229	       -0.40648	        0.46340	        0.44547	       -0.28903	        0.49544	        0.69337	       -0.29467
