time	base_x	base_y	base_z	l_foot_x	l_foot_y	l_foot_z	r_foot_x	r_foot_y	r_foot_z	l_hip_x	l_hip_y	l_hip_z	r_hip_x	r_hip_y	r_hip_z	abs_x	abs_y	abs_z	head_x	head_y	head_z
1471928000.00000	        0.09982	       -0.00013	       -0.13301	        0.39197	       -0.00489	       -0.37113	        0.39593	       -0.00035	       -0.50100	        0.40285	        0.32656	       -0.36174	        0.42136	        0.33869	       -0.53928	        0.38354	        0.49082	       -0.42888	        0.38955	        0.74224	       -0.43515
1471928000.00000	        0.09982	       -0.00013	       -0.13301	        0.39197	       -0.00489	       -0.37113	        0.39593	       -0.00035	       -0.50100	        0.40285	        0.32656	       -0.36174	        0.42136	        0.33869	       -0.53928	        0.38354	        0.49082	       -0.42888	        0.38955	        0.74224	       -0.43515
1471952000.00000	        0.09929	       -0.00023	       -0.13315	        0.39194	       -0.00497	       -0.37111	        0.39604	       -0.00038	       -0.50102	        0.40282	        0.32663	       -0.36178	        0.42143	        0.33864	       -0.53928	        0.38344	        0.49080	       -0.42896	        0.38952	        0.74222	       -0.43524
1471968000.00000	        0.09983	       -0.00015	       -0.13301	        0.39197	       -0.00497	       -0.37112	        0.39598	       -0.00020	       -0.50102	        0.40304	        0.32628	       -0.36200	        0.42137	        0.33876	       -0.53938	        0.38342	        0.49082	       -0.42894	        0.38952	        0.74225	       -0.43530
1471968000.00000	        0.09983	       -0.00015	       -0.13301	        0.39197	       -0.00497	       -0.37112	        0.39598	       -0.00020	       -0.50102	        0.40304	        0.32628	       -0.36200	        0.42137	        0.33876	       -0.53938	        0.38342	        0.49082	       -0.42894	        0.38952	        0.74225	       -0.43530
1471968000.00000	        0.09983	       -0.00015	       -0.13301	        0.39197	       -0.00497	       -0.37112	        0.39598	       -0.00020	       -0.50102	        0.40304	        0.32628	       -0.36200	        0.42137	        0.33876	       -0.53938	        0.38342	        0.49082	       -0.42894	        0.38952	        0.74225	       -0.43530
1471993000.00000	        0.09980	       -0.00012	       -0.13302	        0.39194	       -0.00497	       -0.37111	        0.39601	       -0.00039	       -0.50101	        0.40304	        0.32627	       -0.36206	        0.42138	        0.33866	       -0.53929	        0.38353	        0.49082	       -0.42895	        0.38955	        0.74221	       -0.43525
1471993000.00000	        0.09980	       -0.00012	       -0.13302	        0.39194	       -0.00497	       -0.37111	        0.39601	       -0.00039	       -0.50101	        0.40304	        0.32627	       -0.36206	        0.42138	        0.33866	       -0.53929	        0.38353	        0.49082	       -0.42895	        0.38955	        0.74221	       -0.43525
1472018000.00000	        0.09982	       -0.00014	       -0.13301	        0.39219	       -0.00506	       -0.37123	        0.39597	       -0.00041	       -0.50101	        0.40281	        0.32663	       -0.36176	        0.42140	        0.33868	       -0.53932	        0.38336	        0.49079	       -0.42896	        0.38949	        0.74222	       -0.43516
1472018000.00000	        0.09982	       -0.00014	       -0.13301	        0.39219	       -0.00506	       -0.37123	        0.39597	       -0.00041	       -0.50101	        0.40281	        0.32663	       -0.36176	        0.42140	        0.33868	       -0.53932	        0.38336	        0.49079	       -0.42896	        0.38949	        0.74222	       -0.43516
1472026000.00000	        0.09980	       -0.00013	       -0.13301	        0.39201	       -0.00501	       -0.37113	        0.39609	       -0.00031	       -0.50103	        0.40287	        0.32650	       -0.36180	        0.42137	        0.33868	       -0.53933	        0.38340	        0.49078	       -0.42896	        0.38951	        0.74220	       -0.43528
1472061000.00000	        0.09979	       -0.00009	       -0.13302	        0.39206	       -0.00506	       -0.37113	        0.39602	       -0.00032	       -0.50102	        0.40301	        0.32658	       -0.36185	        0.42142	        0.33868	       -0.53936	        0.38353	        0.49083	       -0.42902	        0.38949	        0.74222	       -0.43532
1472061000.00000	        0.09979	       -0.00009	       -0.13302	        0.39206	       -0.00506	       -0.37113	        0.39602	       -0.00032	       -0.50102	        0.40301	        0.32658	       -0.36185	        0.42142	        0.33868	       -0.53936	        0.38353	        0.49083	       -0.42902	        0.38949	        0.74222	       -0.43532
1472061000.00000	        0.09979	       -0.00009	       -0.13302	        0.39206	       -0.00506	       -0.37113	        0.39602	       -0.00032	       -0.50102	        0.40301	        0.32658	       -0.36185	        0.42142	        0.33868	       -0.53936	        0.38353	        0.49083	       -0.42902	        0.38949	        0.74222	       -0.43532
1472086000.00000	        0.09929	       -0.00009	       -0.13313	        0.39190	       -0.00490	       -0.37112	        0.39605	       -0.00033	       -0.50103	        0.40278	        0.32637	       -0.36171	        0.42138	        0.33864	       -0.53936	        0.38344	        0.49080	       -0.42904	        0.38941	        0.74221	       -0.43535
1472086000.00000	        0.09929	       -0.00009	       -0.13313	        0.39190	       -0.00490	       -0.37112	        0.39605	       -0.00033	       -0.50103	        0.40278	        0.32637	       -0.36171	        0.42138	        0.33864	       -0.53936	        0.38344	        0.49080	       -0.42904	        0.38941	        0.74221	       -0.43535
1472110000.00000	        0.09984	       -0.00016	       -0.13300	        0.39204	       -0.00480	       -0.37116	        0.39589	       -0.00034	       -0.50100	        0.40293	        0.32624	       -0.36172	        0.42142	        0.33862	       -0.53937	        0.38349	        0.49078	       -0.42902	        0.38943	        0.74218	       -0.43534
1472110000.00000	        0.09984	       -0.00016	       -0.13300	        0.39204	       -0.00480	       -0.37116	        0.39589	       -0.00034	       -0.50100	        0.40293	        0.32624	       -0.36172	        0.42142	        0.33862	       -0.53937	        0.38349	        0.49078	       -0.42902	        0.38943	        0.74218	       -0.43534
1472134000.00000	        0.09983	       -0.00017	       -0.13302	        0.39188	       -0.00493	       -0.37110	        0.39610	       -0.00022	       -0.50098	        0.40272	        0.32643	       -0.36174	        0.42142	        0.33862	       -0.53936	        0.38348	        0.49081	       -0.42909	        0.38931	        0.74223	       -0.43513
1472134000.00000	        0.09983	       -0.00017	       -0.13302	        0.39188	       -0.00493	       -0.37110	        0.39610	       -0.00022	       -0.50098	        0.40272	        0.32643	       -0.36174	        0.42142	        0.33862	       -0.53936	        0.38348	        0.49081	       -0.42909	        0.38931	        0.74223	       -0.43513
1472152000.00000	        0.09980	       -0.00015	       -0.13303	        0.39213	       -0.00520	       -0.37122	        0.39599	       -0.00032	       -0.50101	        0.40305	        0.32612	       -0.36173	        0.42145	        0.33866	       -0.53940	        0.38346	        0.49079	       -0.42913	        0.38937	        0.74219	       -0.43538
1472152000.00000	        0.09980	       -0.00015	       -0.13303	        0.39213	       -0.00520	       -0.37122	        0.39599	       -0.00032	       -0.50101	        0.40305	        0.32612	       -0.36173	        0.42145	        0.33866	       -0.53940	        0.38346	        0.49079	       -0.42913	        0.38937	        0.74219	       -0.43538
1472152000.00000	        0.09980	       -0.00015	       -0.13303	        0.39213	       -0.00520	       -0.37122	        0.39599	       -0.00032	       -0.50101	        0.40305	        0.32612	       -0.36173	        0.42145	        0.33866	       -0.53940	        0.38346	        0.49079	       -0.42913	        0.38937	        0.74219	       -0.43538
1472177000.00000	        0.09988	       -0.00018	       -0.13299	        0.39198	       -0.00490	       -0.37113	        0.39599	       -0.00040	       -0.50101	        0.40282	        0.32612	       -0.36168	        0.42144	        0.33857	       -0.53938	        0.38350	        0.49075	       -0.42916	        0.38932	        0.74218	       -0.43522
1472177000.00000	        0.09988	       -0.00018	       -0.13299	        0.39198	       -0.00490	       -0.37113	        0.39599	       -0.00040	       -0.50101	        0.40282	        0.32612	       -0.36168	        0.42144	        0.33857	       -0.53938	        0.38350	        0.49075	       -0.42916	        0.38932	        0.74218	       -0.43522
1472193000.00000	        0.09983	       -0.00015	       -0.13300	        0.39200	       -0.00497	       -0.37114	        0.39597	       -0.00039	       -0.50101	        0.40280	        0.32613	       -0.36166	        0.42148	        0.33852	       -0.53940	        0.38344	        0.49077	       -0.42894	        0.38936	        0.74215	       -0.43536
1472193000.00000	        0.09983	       -0.00015	       -0.13300	        0.39200	       -0.00497	       -0.37114	        0.39597	       -0.00039	       -0.50101	        0.40280	        0.32613	       -0.36166	        0.42148	        0.33852	       -0.53940	        0.38344	        0.49077	       -0.42894	        0.38936	        0.74215	       -0.43536
