time	base_x	base_y	base_z	l_foot_x	l_foot_y	l_foot_z	r_foot_x	r_foot_y	r_foot_z	l_hip_x	l_hip_y	l_hip_z	r_hip_x	r_hip_y	r_hip_z	abs_x	abs_y	abs_z	head_x	head_y	head_z
1553991000.00000	        0.09983	       -0.00013	       -0.13300	        0.39052	       -0.00473	       -0.36748	        0.39613	       -0.00072	       -0.50185	        0.40579	        0.32727	       -0.36156	        0.41604	        0.33865	       -0.54088	        0.38199	        0.48999	       -0.42893	        0.38430	        0.74116	       -0.43619
1553991000.00000	        0.09983	       -0.00013	       -0.13300	        0.39052	       -0.00473	       -0.36748	        0.39613	       -0.00072	       -0.50185	        0.40579	        0.32727	       -0.36156	        0.41604	        0.33865	       -0.54088	        0.38199	        0.48999	       -0.42893	        0.38430	        0.74116	       -0.43619
1554040000.00000	        0.09982	       -0.00013	       -0.13298	        0.39052	       -0.00478	       -0.36747	        0.39648	       -0.00104	       -0.50188	        0.40581	        0.32716	       -0.36155	        0.41603	        0.33862	       -0.54089	        0.38202	        0.48997	       -0.42897	        0.38430	        0.74116	       -0.43638
1554040000.00000	        0.09982	       -0.00013	       -0.13298	        0.39052	       -0.00478	       -0.36747	        0.39648	       -0.00104	       -0.50188	        0.40581	        0.32716	       -0.36155	        0.41603	        0.33862	       -0.54089	        0.38202	        0.48997	       -0.42897	        0.38430	        0.74116	       -0.43638
1554040000.00000	        0.09982	       -0.00013	       -0.13298	        0.39052	       -0.00478	       -0.36747	        0.39648	       -0.00104	       -0.50188	        0.40581	        0.32716	       -0.36155	        0.41603	        0.33862	       -0.54089	        0.38202	        0.48997	       -0.42897	        0.38430	        0.74116	       -0.43638
1554056000.00000	        0.09981	       -0.00014	       -0.13303	        0.39048	       -0.00473	       -0.36745	        0.39646	       -0.00106	       -0.50183	        0.40565	        0.32717	       -0.36151	        0.41614	        0.33856	       -0.54093	        0.38190	        0.49005	       -0.42893	        0.38421	        0.74121	       -0.43621
1554081000.00000	        0.09980	       -0.00016	       -0.13302	        0.39061	       -0.00481	       -0.36748	        0.39642	       -0.00099	       -0.50188	        0.40572	        0.32721	       -0.36146	        0.41602	        0.33861	       -0.54093	        0.38196	        0.49001	       -0.42894	        0.38429	        0.74117	       -0.43618
1554081000.00000	        0.09980	       -0.00016	       -0.13302	        0.39061	       -0.00481	       -0.36748	        0.39642	       -0.00099	       -0.50188	        0.40572	        0.32721	       -0.36146	        0.41602	        0.33861	       -0.54093	        0.38196	        0.49001	       -0.42894	        0.38429	        0.74117	       -0.43618
1554105000.00000	        0.09980	       -0.00015	       -0.13303	        0.39041	       -0.00468	       -0.36746	        0.39645	       -0.00104	       -0.50176	        0.40558	        0.32753	       -0.36148	        0.41594	        0.33864	       -0.54093	        0.38197	        0.48999	       -0.42890	        0.38433	        0.74114	       -0.43628
1554105000.00000	        0.09980	       -0.00015	       -0.13303	        0.39041	       -0.00468	       -0.36746	        0.39645	       -0.00104	       -0.50176	        0.40558	        0.32753	       -0.36148	        0.41594	        0.33864	       -0.54093	        0.38197	        0.48999	       -0.42890	        0.38433	        0.74114	       -0.43628
