time	base_x	base_y	base_z	l_foot_x	l_foot_y	l_foot_z	r_foot_x	r_foot_y	r_foot_z	l_hip_x	l_hip_y	l_hip_z	r_hip_x	r_hip_y	r_hip_z	abs_x	abs_y	abs_z	head_x	head_y	head_z
1440751000.00000	        0.09983	       -0.00015	       -0.13302	        0.39107	       -0.00469	       -0.36787	        0.39793	       -0.00128	       -0.50064	        0.40848	        0.32725	       -0.35926	        0.42530	        0.33925	       -0.53765	        0.38987	        0.49206	       -0.42670	        0.39931	        0.74324	       -0.43294
1440777000.00000	        0.09981	       -0.00014	       -0.13301	        0.39121	       -0.00480	       -0.36790	        0.39800	       -0.00139	       -0.50061	        0.40769	        0.32795	       -0.35914	        0.42544	        0.33916	       -0.53771	        0.38986	        0.49200	       -0.42673	        0.39948	        0.74308	       -0.43297
1440796000.00000	        0.09931	       -0.00012	       -0.13314	        0.39112	       -0.00464	       -0.36790	        0.39786	       -0.00131	       -0.50063	        0.40783	        0.32793	       -0.35908	        0.42542	        0.33921	       -0.53769	        0.38989	        0.49202	       -0.42674	        0.39936	        0.74315	       -0.43301
1440796000.00000	        0.09931	       -0.00012	       -0.13314	        0.39112	       -0.00464	       -0.36790	        0.39786	       -0.00131	       -0.50063	        0.40783	        0.32793	       -0.35908	        0.42542	        0.33921	       -0.53769	        0.38989	        0.49202	       -0.42674	        0.39936	        0.74315	       -0.43301
1440821000.00000	        0.09984	       -0.00013	       -0.13299	        0.39137	       -0.00472	       -0.36808	        0.39795	       -0.00131	       -0.50060	        0.40755	        0.32816	       -0.35918	        0.42554	        0.33909	       -0.53775	        0.38977	        0.49201	       -0.42674	        0.39946	        0.74306	       -0.43302
1440821000.00000	        0.09984	       -0.00013	       -0.13299	        0.39137	       -0.00472	       -0.36808	        0.39795	       -0.00131	       -0.50060	        0.40755	        0.32816	       -0.35918	        0.42554	        0.33909	       -0.53775	        0.38977	        0.49201	       -0.42674	        0.39946	        0.74306	       -0.43302
1440846000.00000	        0.09939	       -0.00026	       -0.13310	        0.39109	       -0.00470	       -0.36788	        0.39879	       -0.00082	       -0.50087	        0.40778	        0.32802	       -0.35911	        0.42555	        0.33905	       -0.53779	        0.38968	        0.49207	       -0.42683	        0.39940	        0.74306	       -0.43299
1440846000.00000	        0.09939	       -0.00026	       -0.13310	        0.39109	       -0.00470	       -0.36788	        0.39879	       -0.00082	       -0.50087	        0.40778	        0.32802	       -0.35911	        0.42555	        0.33905	       -0.53779	        0.38968	        0.49207	       -0.42683	        0.39940	        0.74306	       -0.43299
1440871000.00000	        0.09984	       -0.00016	       -0.13303	        0.39127	       -0.00478	       -0.36796	        0.39897	       -0.00063	       -0.50095	        0.40786	        0.32800	       -0.35913	        0.42553	        0.33905	       -0.53780	        0.38962	        0.49205	       -0.42668	        0.39939	        0.74307	       -0.43288
1440871000.00000	        0.09984	       -0.00016	       -0.13303	        0.39127	       -0.00478	       -0.36796	        0.39897	       -0.00063	       -0.50095	        0.40786	        0.32800	       -0.35913	        0.42553	        0.33905	       -0.53780	        0.38962	        0.49205	       -0.42668	        0.39939	        0.74307	       -0.43288
1440871000.00000	        0.09984	       -0.00016	       -0.13303	        0.39127	       -0.00478	       -0.36796	        0.39897	       -0.00063	       -0.50095	        0.40786	        0.32800	       -0.35913	        0.42553	        0.33905	       -0.53780	        0.38962	        0.49205	       -0.42668	        0.39939	        0.74307	       -0.43288
1440888000.00000	        0.09983	       -0.00015	       -0.13303	        0.39111	       -0.00473	       -0.36787	        0.39798	       -0.00127	       -0.50059	        0.40798	        0.32788	       -0.35908	        0.42547	        0.33905	       -0.53780	        0.38974	        0.49199	       -0.42673	        0.39937	        0.74309	       -0.43290
1440888000.00000	        0.09983	       -0.00015	       -0.13303	        0.39111	       -0.00473	       -0.36787	        0.39798	       -0.00127	       -0.50059	        0.40798	        0.32788	       -0.35908	        0.42547	        0.33905	       -0.53780	        0.38974	        0.49199	       -0.42673	        0.39937	        0.74309	       -0.43290
1440913000.00000	        0.09985	       -0.00015	       -0.13302	        0.39134	       -0.00459	       -0.36799	        0.39785	       -0.00119	       -0.50058	        0.40797	        0.32803	       -0.35907	        0.42539	        0.33907	       -0.53782	        0.38944	        0.49213	       -0.42673	        0.39933	        0.74307	       -0.43299
1440913000.00000	        0.09985	       -0.00015	       -0.13302	        0.39134	       -0.00459	       -0.36799	        0.39785	       -0.00119	       -0.50058	        0.40797	        0.32803	       -0.35907	        0.42539	        0.33907	       -0.53782	        0.38944	        0.49213	       -0.42673	        0.39933	        0.74307	       -0.43299
