time	base_x	base_y	base_z	l_foot_x	l_foot_y	l_foot_z	r_foot_x	r_foot_y	r_foot_z	l_hip_x	l_hip_y	l_hip_z	r_hip_x	r_hip_y	r_hip_z	abs_x	abs_y	abs_z	head_x	head_y	head_z
1174956000.00000	        0.09948	       -0.00008	       -0.13349	        0.35705	       -0.00330	       -0.40403	        0.36292	        0.00193	       -0.53834	        0.35172	        0.32635	       -0.39978	        0.36380	        0.33912	       -0.57725	        0.31525	        0.48783	       -0.46691	        0.29468	        0.73533	       -0.47226
1174984000.00000	        0.09919	       -0.00002	       -0.13359	        0.35633	       -0.00280	       -0.40403	        0.36288	        0.00200	       -0.53831	        0.35163	        0.32650	       -0.39974	        0.36403	        0.33901	       -0.57746	        0.31526	        0.48779	       -0.46696	        0.29445	        0.73535	       -0.47223
1174984000.00000	        0.09919	       -0.00002	       -0.13359	        0.35633	       -0.00280	       -0.40403	        0.36288	        0.00200	       -0.53831	        0.35163	        0.32650	       -0.39974	        0.36403	        0.33901	       -0.57746	        0.31526	        0.48779	       -0.46696	        0.29445	        0.73535	       -0.47223
1175013000.00000	        0.09943	       -0.00000	       -0.13342	        0.35661	       -0.00300	       -0.40401	        0.36292	        0.00182	       -0.53838	        0.35154	        0.32635	       -0.39974	        0.36510	        0.33849	       -0.57745	        0.31527	        0.48769	       -0.46691	        0.29435	        0.73541	       -0.47216
1175013000.00000	        0.09943	       -0.00000	       -0.13342	        0.35661	       -0.00300	       -0.40401	        0.36292	        0.00182	       -0.53838	        0.35154	        0.32635	       -0.39974	        0.36510	        0.33849	       -0.57745	        0.31527	        0.48769	       -0.46691	        0.29435	        0.73541	       -0.47216
1175029000.00000	        0.09938	        0.00004	       -0.13345	        0.35662	       -0.00301	       -0.40401	        0.36291	        0.00191	       -0.53833	        0.35185	        0.32612	       -0.40026	        0.36469	        0.33849	       -0.57748	        0.31465	        0.48789	       -0.46686	        0.29489	        0.73512	       -0.47228
1175029000.00000	        0.09938	        0.00004	       -0.13345	        0.35662	       -0.00301	       -0.40401	        0.36291	        0.00191	       -0.53833	        0.35185	        0.32612	       -0.40026	        0.36469	        0.33849	       -0.57748	        0.31465	        0.48789	       -0.46686	        0.29489	        0.73512	       -0.47228
1175054000.00000	        0.09916	        0.00014	       -0.13352	        0.35657	       -0.00300	       -0.40402	        0.36286	        0.00190	       -0.53837	        0.35160	        0.32608	       -0.40000	        0.36434	        0.33826	       -0.57807	        0.31510	        0.48745	       -0.46692	        0.29464	        0.73519	       -0.47229
1175054000.00000	        0.09916	        0.00014	       -0.13352	        0.35657	       -0.00300	       -0.40402	        0.36286	        0.00190	       -0.53837	        0.35160	        0.32608	       -0.40000	        0.36434	        0.33826	       -0.57807	        0.31510	        0.48745	       -0.46692	        0.29464	        0.73519	       -0.47229
1175078000.00000	        0.09951	       -0.00007	       -0.13345	        0.35644	       -0.00286	       -0.40399	        0.36262	        0.00219	       -0.53831	        0.35116	        0.32672	       -0.39983	        0.36437	        0.33839	       -0.57789	        0.31488	        0.48768	       -0.46688	        0.29460	        0.73520	       -0.47238
1175078000.00000	        0.09951	       -0.00007	       -0.13345	        0.35644	       -0.00286	       -0.40399	        0.36262	        0.00219	       -0.53831	        0.35116	        0.32672	       -0.39983	        0.36437	        0.33839	       -0.57789	        0.31488	        0.48768	       -0.46688	        0.29460	        0.73520	       -0.47238
